frameno;frametime;cir_pos;color
329;0.0848760604858;"[(739.5, 284.5), (893.5, 339.5)]";"[1, 1]"
330;0.0587520599365;"[(658.5, 280.5), (896.5, 337.5), (218.5, 327.5)]";"[1, 1, 1]"
331;0.0496690273285;"[(658.5, 278.5), (896.5, 335.5)]";"[1, 1]"
332;0.0716938972473;"[(657.5, 276.5), (898.5, 336.5)]";"[1, 1]"
333;0.084498167038;"[(900.5, 336.5), (658.5, 276.5), (210.5, 318.5)]";"[1, 1, 1]"
334;0.0587267875671;"[(692.5, 359.5), (658.5, 277.5), (902.5, 337.5), (207.5, 322.5)]";"[0, 1, 1, 1]"
335;0.0657680034637;"[(658.5, 281.5), (904.5, 341.5), (203.5, 327.5)]";"[1, 1, 1]"
336;0.0831220149994;"[(657.5, 286.5), (905.5, 349.5)]";"[1, 1]"
337;0.0546410083771;"[(909.5, 349.5), (745.5, 291.5)]";"[1, 1]"
338;0.0519449710846;"[(658.5, 293.5), (909.5, 355.5)]";"[1, 1]"
339;0.0671060085297;"[(659.5, 292.5), (912.5, 354.5), (188.5, 338.5)]";"[1, 1, 1]"
340;0.0555510520935;"[(697.5, 381.5), (658.5, 286.5), (916.5, 350.5)]";"[0, 1, 1]"
341;0.065770149231;"[(659.5, 283.5), (919.5, 346.5)]";"[1, 1]"
342;0.0546820163727;"[(920.5, 346.5), (751.5, 284.5)]";"[1, 1]"
343;0.0633471012115;"[(660.5, 279.5)]";"[1]"
344;0.062803030014;"[(698.5, 375.5), (659.5, 277.5), (925.5, 341.5)]";"[0, 1, 1]"
345;0.0512719154358;"[(659.5, 279.5), (926.5, 345.5), (159.5, 327.5)]";"[1, 1, 1]"
346;0.0688350200653;"[(659.5, 282.5), (929.5, 348.5), (156.5, 331.5)]";"[1, 1, 1]"
347;0.0789408683777;"[(659.5, 282.5), (933.5, 346.5)]";"[1, 1]"
348;0.0595011711121;"[(658.5, 280.5), (934.5, 346.5), (146.5, 331.5)]";"[1, 1, 1]"
349;0.0602691173553;"[(755.5, 276.5), (938.5, 339.5), (140.5, 328.5)]";"[1, 1, 1]"
350;0.0545120239258;"[(756.5, 272.5), (939.5, 338.5), (136.5, 325.5)]";"[1, 1, 1]"
351;0.0647389888763;"[(756.5, 270.5), (941.5, 336.5), (130.5, 322.5)]";"[1, 1, 1]"
352;0.0540218353271;"[(657.5, 267.5), (125.5, 326.5)]";"[1, 1]"
353;0.0649130344391;"[(699.5, 371.5), (656.5, 265.5), (947.5, 333.5)]";"[0, 1, 1]"
354;0.0554549694061;"[(656.5, 260.5), (948.5, 331.5), (111.5, 318.5)]";"[1, 1, 1]"
355;0.0693969726562;"[(656.5, 256.5), (107.5, 313.5)]";"[1, 1]"
356;0.0896179676056;"[(759.5, 251.5), (954.5, 321.5), (101.5, 309.5)]";"[1, 1, 1]"
357;0.0565688610077;"[(654.5, 250.5), (957.5, 320.5)]";"[1, 1]"
358;0.07173204422;"[(698.5, 357.5), (759.5, 246.5), (958.5, 315.5)]";"[0, 1, 1]"
359;0.0787079334259;"[(695.5, 351.5), (959.5, 319.5), (759.5, 246.5), (79.5, 306.5)]";"[0, 1, 1, 1]"
360;0.0811049938202;"[(697.5, 374.5), (652.5, 249.5), (963.5, 321.5), (73.5, 307.5)]";"[0, 1, 1, 1]"
361;0.0850749015808;"[(650.5, 258.5), (965.5, 330.5), (64.5, 319.5)]";"[1, 1, 1]"
362;0.0583691596985;"[(967.5, 346.5), (649.5, 271.5), (59.5, 330.5)]";"[1, 1, 1]"
363;0.0664820671082;"[(971.5, 348.5), (651.5, 274.5), (53.5, 336.5)]";"[1, 1, 1]"
364;0.0559298992157;"[(762.5, 266.5), (972.5, 341.5), (43.5, 333.5)]";"[1, 1, 1]"
365;0.0544669628143;"[(648.5, 250.5), (976.5, 326.5), (34.5, 311.5)]";"[1, 1, 1]"
366;0.0629448890686;"[(649.5, 237.5), (32.5, 301.5)]";"[1, 1]"
367;0.0556161403656;"[(648.5, 234.5), (982.5, 312.5), (20.5, 297.5)]";"[1, 1, 1]"
368;0.0593781471252;"[(985.5, 315.5), (648.5, 235.5), (16.5, 301.5)]";"[1, 1, 1]"
369;0.0694510936737;"[(647.5, 243.5), (991.5, 321.5)]";"[1, 1]"
370;0.0687990188599;"[(647.5, 244.5), (992.5, 326.5)]";"[1, 1]"
371;0.0579440593719;"[(768.5, 244.5), (998.5, 323.5)]";"[1, 1]"
372;0.0514159202576;"[(646.5, 237.5), (1002.5, 317.5)]";"[1, 1]"
373;0.0495898723602;"[(697.5, 363.5), (645.5, 230.5), (1004.5, 314.5)]";"[0, 1, 1]"
374;0.0515220165253;"[(645.5, 225.5), (1006.5, 310.5)]";"[1, 1]"
375;0.0669059753418;"[(1012.5, 307.5), (645.5, 222.5)]";"[1, 1]"
376;0.0670471191406;"[(774.5, 224.5), (1015.5, 310.5)]";"[1, 1]"
377;0.0507950782776;"[(696.5, 359.5), (644.5, 226.5), (1020.5, 315.5)]";"[0, 1, 1]"
378;0.0617341995239;"[(644.5, 233.5), (1023.5, 320.5)]";"[1, 1]"
379;0.059907913208;"[(644.5, 237.5), (1028.5, 323.5)]";"[1, 1]"
380;0.0591869354248;"[(1035.5, 324.5), (780.5, 236.5)]";"[1, 1]"
381;0.0714449882507;"[(643.5, 234.5), (1040.5, 323.5)]";"[1, 1]"
382;0.0869100093842;"[(700.5, 379.5), (1043.5, 326.5), (645.5, 231.5)]";"[0, 1, 1]"
383;0.0850839614868;"[(645.5, 233.5), (1047.5, 327.5)]";"[1, 1]"
384;0.0592179298401;"[(645.5, 226.5), (1056.5, 324.5)]";"[1, 1]"
385;0.0699460506439;"[(645.5, 219.5), (1063.5, 314.5)]";"[1, 1]"
386;0.0852580070496;"[(1065.5, 311.5), (791.5, 209.5)]";"[1, 1]"
387;0.0544350147247;"[(1072.5, 302.5), (645.5, 199.5)]";"[1, 1]"
388;0.0772647857666;"[(646.5, 199.5), (1078.5, 304.5)]";"[1, 1]"
389;0.0567901134491;"[(644.5, 204.5), (1082.5, 310.5)]";"[1, 1]"
390;0.0600960254669;"[(643.5, 207.5), (1091.5, 310.5)]";"[1, 1]"
391;0.0640261173248;"[(1096.5, 307.5), (641.5, 204.5), (802.5, 203.5)]";"[1, 1, 1]"
392;0.0734779834747;"[(1101.5, 307.5), (642.5, 198.5), (802.5, 199.5)]";"[1, 1, 1]"
393;0.0622270107269;"[(1109.5, 300.5), (641.5, 191.5), (803.5, 191.5)]";"[1, 1, 1]"
394;0.0822241306305;"[(804.5, 196.5), (640.5, 195.5), (1117.5, 304.5)]";"[1, 1, 1]"
395;0.0801441669464;"[(806.5, 205.5), (1123.5, 313.5), (639.5, 200.5)]";"[1, 1, 1]"
396;0.0884571075439;"[(1127.5, 320.5), (807.5, 209.5), (638.5, 208.5)]";"[1, 1, 1]"
397;0.0876491069794;"[(809.5, 207.5), (1133.5, 320.5), (637.5, 206.5)]";"[1, 1, 1]"
398;0.0580317974091;"[(1136.5, 347.5), (915.5, 393.5), (812.5, 191.5), (636.5, 192.5), (1141.5, 310.5)]";"[0, 0, 1, 1, 1]"
399;0.0604810714722;"[(1149.5, 299.5), (636.5, 179.5), (814.5, 177.5)]";"[1, 1, 1]"
400;0.0537919998169;"[(633.5, 172.5), (1155.5, 293.5), (814.5, 174.5)]";"[1, 1, 1]"
401;0.0610368251801;"[(632.5, 173.5), (1162.5, 297.5), (815.5, 174.5)]";"[1, 1, 1]"
402;0.0524549484253;"[(630.5, 181.5), (1170.5, 307.5), (817.5, 181.5)]";"[1, 1, 1]"
403;0.0610008239746;"[(1168.5, 352.5), (1178.5, 310.5), (627.5, 183.5), (817.5, 186.5)]";"[0, 1, 1, 1]"
404;0.0611100196838;"[(1184.5, 311.5), (626.5, 180.5), (819.5, 183.5)]";"[1, 1, 1]"
405;0.0520770549774;"[(1184.5, 338.5), (621.5, 164.5), (819.5, 166.5), (1192.5, 296.5)]";"[0, 1, 1, 1]"
406;0.0624620914459;"[(822.5, 155.5), (1202.5, 289.5), (620.5, 152.5)]";"[1, 1, 1]"
407;0.0765509605408;"[(823.5, 147.5), (1209.5, 284.5), (617.5, 139.5)]";"[1, 1, 1]"
408;0.0881249904633;"[(1216.5, 286.5), (824.5, 144.5), (613.5, 141.5)]";"[1, 1, 1]"
409;0.0850689411163;"[(611.5, 137.5), (1227.5, 288.5), (826.5, 145.5)]";"[1, 1, 1]"
410;0.0588631629944;"[(609.5, 145.5), (827.5, 147.5), (1240.5, 291.5)]";"[1, 1, 1]"
411;0.0698478221893;"[(606.5, 142.5), (829.5, 141.5), (1250.5, 290.5)]";"[1, 1, 1]"
412;0.0645349025726;"[(1260.5, 283.5), (830.5, 134.5), (603.5, 130.5)]";"[1, 1, 1]"
413;0.0630860328674;"[(601.5, 119.5), (832.5, 122.5), (1268.5, 278.5)]";"[1, 1, 1]"
414;0.0745079517365;"[(833.5, 110.5), (596.5, 110.5)]";"[1, 1]"
415;0.0680599212646;"[(834.5, 106.5), (590.5, 105.5)]";"[1, 1]"
416;0.0818440914154;"[(837.5, 107.5), (589.5, 107.5)]";"[1, 1]"
417;0.0848670005798;"[(678.5, 378.5), (839.5, 106.5), (586.5, 105.5)]";"[0, 1, 1]"
418;0.0557200908661;"[(917.5, 392.5), (842.5, 98.5), (582.5, 95.5)]";"[0, 1, 1]"
419;0.0747458934784;"[(845.5, 88.5), (578.5, 84.5)]";"[1, 1]"
420;0.0639560222626;"[(575.5, 75.5), (850.5, 80.5)]";"[1, 1]"
421;0.0600590705872;"[(853.5, 82.5), (572.5, 75.5)]";"[1, 1]"
422;0.050852060318;"[(568.5, 88.5), (855.5, 98.5)]";"[1, 1]"
423;0.0593099594116;"[(671.5, 412.5), (861.5, 99.5), (566.5, 90.5)]";"[0, 1, 1]"
424;0.0808088779449;"[(867.5, 92.5), (563.5, 83.5), (920.5, 423.5)]";"[1, 1, 1]"
425;0.0542631149292;"[(871.5, 69.5), (559.5, 60.5)]";"[1, 1]"
426;0.0764100551605;"[(555.5, 32.5), (878.5, 39.5)]";"[1, 1]"
427;0.053563117981;"[(884.5, 13.5), (550.5, 5.5), (922.5, 378.5)]";"[1, 1, 1]"
428;0.066771030426;"[]";"[]"
429;0.0742180347443;"[]";"[]"
430;0.0817568302155;"[(928.5, 380.5)]";"[1]"
431;0.0657980442047;"[(667.5, 374.5), (929.5, 385.5)]";"[0, 1]"
432;0.08220911026;"[(935.5, 401.5), (667.5, 380.5), (930.5, 390.5)]";"[0, 0, 1]"
433;0.0656352043152;"[]";"[]"
434;0.0920100212097;"[]";"[]"
435;0.0847799777985;"[]";"[]"
436;0.0847389698029;"[]";"[]"
437;0.0852601528168;"[(941.5, 413.5)]";"[0]"
438;0.0795879364014;"[(661.5, 386.5)]";"[1]"
439;0.0606350898743;"[]";"[]"
440;0.0590770244598;"[]";"[]"
441;0.0488669872284;"[]";"[]"
442;0.0720059871674;"[(944.5, 385.5), (662.5, 359.5)]";"[0, 1]"
443;0.0511062145233;"[(662.5, 357.5)]";"[1]"
444;0.0628509521484;"[]";"[]"
445;0.0501530170441;"[]";"[]"
446;0.0683109760284;"[]";"[]"
447;0.0512030124664;"[]";"[]"
448;0.075474023819;"[]";"[]"
449;0.0855519771576;"[]";"[]"
450;0.0889310836792;"[]";"[]"
451;0.0857079029083;"[(972.5, 380.5)]";"[1]"
452;0.0878748893738;"[(976.5, 378.5), (668.5, 364.5)]";"[1, 1]"
453;0.0572619438171;"[(980.5, 375.5), (669.5, 362.5)]";"[1, 1]"
454;0.0647950172424;"[(983.5, 372.5), (670.5, 359.5)]";"[1, 1]"
455;0.0506978034973;"[]";"[]"
456;0.0712270736694;"[]";"[]"
457;0.0619339942932;"[]";"[]"
458;0.0863289833069;"[(997.5, 391.5)]";"[1]"
459;0.084841966629;"[]";"[]"
460;0.0865540504456;"[(672.5, 380.5)]";"[1]"
461;0.0664818286896;"[(1012.5, 411.5)]";"[0]"
462;0.083211183548;"[(673.5, 380.5)]";"[1]"
463;0.0540940761566;"[]";"[]"
464;0.0690150260925;"[(674.5, 374.5)]";"[1]"
465;0.0850698947906;"[(675.5, 373.5)]";"[1]"
466;0.0693340301514;"[(675.5, 372.5)]";"[1]"
467;0.0556271076202;"[(676.5, 371.5)]";"[1]"
468;0.0509400367737;"[]";"[]"
469;0.0495820045471;"[]";"[]"
470;0.0864720344543;"[(1039.5, 389.5)]";"[1]"
471;0.0627729892731;"[]";"[]"
472;0.0740368366241;"[(679.5, 368.5)]";"[1]"
473;0.07839179039;"[]";"[]"
474;0.0867319107056;"[(1064.5, 387.5), (1063.5, 386.5), (681.5, 366.5)]";"[0, 1, 1]"
475;0.0597541332245;"[(1069.5, 384.5), (683.5, 364.5)]";"[1, 1]"
476;0.0773739814758;"[(1076.5, 385.5), (684.5, 362.5), (1076.5, 384.5)]";"[0, 1, 1]"
477;0.0750079154968;"[(1082.5, 383.5), (1083.5, 388.5), (685.5, 364.5)]";"[0, 1, 1]"
478;0.0876178741455;"[(690.5, 372.5), (1087.5, 387.5)]";"[0, 1]"
479;0.0885660648346;"[(1104.5, 367.5), (688.5, 365.5)]";"[0, 1]"
480;0.0892879962921;"[(1102.5, 395.5), (1101.5, 388.5)]";"[0, 1]"
481;0.0587871074677;"[(1109.5, 386.5), (691.5, 366.5), (1107.5, 390.5)]";"[0, 1, 1]"
482;0.0531198978424;"[(693.5, 367.5), (1117.5, 386.5)]";"[1, 1]"
483;0.0669949054718;"[]";"[]"
484;0.0888769626617;"[(1138.5, 375.5), (1128.5, 399.5)]";"[0, 1]"
485;0.0546629428864;"[(696.5, 370.5)]";"[1]"
486;0.0737118721008;"[(1151.5, 375.5)]";"[0]"
487;0.0687038898468;"[(1153.5, 393.5), (699.5, 371.5), (1150.5, 396.5)]";"[0, 1, 1]"
488;0.0858099460602;"[(1158.5, 396.5)]";"[1]"
489;0.0531530380249;"[(1164.5, 394.5)]";"[0]"
490;0.0671949386597;"[(1173.5, 394.5), (1172.5, 398.5)]";"[0, 1]"
491;0.0537669658661;"[(1175.5, 379.5), (1182.5, 395.5)]";"[0, 1]"
492;0.0733170509338;"[(1200.5, 371.5), (701.5, 369.5), (1189.5, 394.5)]";"[0, 1, 1]"
493;0.0858659744263;"[]";"[]"
494;0.0884041786194;"[(701.5, 368.5)]";"[1]"
495;0.0540919303894;"[(1224.5, 374.5), (702.5, 368.5)]";"[0, 1]"
496;0.0676410198212;"[(1221.5, 396.5)]";"[1]"
497;0.0503361225128;"[(1228.5, 398.5)]";"[1]"
498;0.0606241226196;"[(700.5, 366.5), (1237.5, 397.5)]";"[1, 1]"
499;0.0773060321808;"[(1252.5, 405.5), (699.5, 365.5)]";"[0, 1]"
500;0.0866589546204;"[(1261.5, 404.5), (698.5, 364.5)]";"[0, 1]"
501;0.0555241107941;"[(1259.5, 374.5), (698.5, 363.5)]";"[0, 1]"
502;0.0502970218658;"[(697.5, 365.5)]";"[1]"
503;0.0487470626831;"[]";"[]"
504;0.0503680706024;"[(695.5, 366.5)]";"[1]"
505;0.0521609783173;"[]";"[]"
506;0.0505139827728;"[(694.5, 368.5)]";"[1]"
507;0.0491330623627;"[]";"[]"
508;0.0505409240723;"[]";"[]"
509;0.0657749176025;"[(692.5, 364.5)]";"[1]"
510;0.0606689453125;"[]";"[]"
511;0.0504329204559;"[(691.5, 364.5)]";"[1]"
512;0.0671238899231;"[(690.5, 368.5)]";"[1]"
513;0.084321975708;"[]";"[]"
514;0.0499939918518;"[(688.5, 370.5)]";"[1]"
515;0.049084186554;"[]";"[]"
516;0.050498008728;"[(686.5, 366.5)]";"[1]"
517;0.0480761528015;"[(685.5, 365.5)]";"[1]"
518;0.0707881450653;"[(684.5, 366.5)]";"[1]"
519;0.0853729248047;"[(683.5, 368.5)]";"[1]"
520;0.0865139961243;"[(682.5, 368.5)]";"[1]"
521;0.0647010803223;"[(682.5, 366.5)]";"[1]"
522;0.0629780292511;"[]";"[]"
523;0.0818707942963;"[(684.5, 370.5)]";"[0]"
524;0.0882430076599;"[]";"[]"
525;0.0810108184814;"[(679.5, 362.5)]";"[1]"
526;0.0881028175354;"[(678.5, 364.5)]";"[1]"
527;0.0861940383911;"[]";"[]"
528;0.0562028884888;"[(677.5, 365.5)]";"[1]"
529;0.0739099979401;"[]";"[]"
530;0.0761480331421;"[(677.5, 366.5)]";"[1]"
531;0.0851979255676;"[]";"[]"
532;0.0888259410858;"[]";"[]"
533;0.0858991146088;"[(678.5, 363.5)]";"[1]"
534;0.0528697967529;"[]";"[]"
535;0.0489180088043;"[(683.5, 369.5), (679.5, 360.5)]";"[0, 1]"
536;0.0712909698486;"[]";"[]"
537;0.0722229480743;"[(680.5, 366.5)]";"[1]"
538;0.0883300304413;"[]";"[]"
539;0.0543978214264;"[(685.5, 376.5), (682.5, 367.5)]";"[0, 1]"
540;0.0515129566193;"[]";"[]"
541;0.0660879611969;"[]";"[]"
542;0.0530560016632;"[(684.5, 361.5)]";"[1]"
543;0.0490579605103;"[(684.5, 362.5)]";"[1]"
544;0.0514237880707;"[]";"[]"
545;0.048348903656;"[(685.5, 370.5)]";"[1]"
546;0.0609359741211;"[]";"[]"
547;0.0767838954926;"[]";"[]"
548;0.0776400566101;"[]";"[]"
549;0.0529329776764;"[(688.5, 364.5)]";"[1]"
550;0.0672149658203;"[(689.5, 364.5)]";"[1]"
551;0.0615229606628;"[(689.5, 364.5)]";"[1]"
552;0.0636029243469;"[(690.5, 363.5)]";"[1]"
553;0.0748319625854;"[]";"[]"
554;0.0883958339691;"[(692.5, 364.5)]";"[1]"
555;0.0832829475403;"[(692.5, 366.5)]";"[1]"
556;0.0562579631805;"[]";"[]"
557;0.0684599876404;"[]";"[]"
558;0.0612289905548;"[]";"[]"
559;0.0493099689484;"[(694.5, 362.5)]";"[1]"
560;0.0686950683594;"[(694.5, 361.5)]";"[1]"
561;0.0504250526428;"[]";"[]"
562;0.0643770694733;"[]";"[]"
563;0.0501110553741;"[]";"[]"
564;0.0687589645386;"[]";"[]"
565;0.0514409542084;"[]";"[]"
566;0.073028087616;"[(694.5, 370.5)]";"[0]"
567;0.0513880252838;"[(694.5, 372.5)]";"[0]"
568;0.0656559467316;"[]";"[]"
569;0.0759279727936;"[]";"[]"
570;0.0859599113464;"[]";"[]"
571;0.0560162067413;"[(689.5, 362.5)]";"[1]"
572;0.0608649253845;"[]";"[]"
573;0.0494890213013;"[]";"[]"
574;0.0509350299835;"[]";"[]"
575;0.049369096756;"[(688.5, 361.5)]";"[1]"
576;0.0511019229889;"[]";"[]"
577;0.0665059089661;"[]";"[]"
578;0.0532629489899;"[(686.5, 362.5)]";"[1]"
579;0.0631859302521;"[(689.5, 373.5)]";"[0]"
580;0.0522730350494;"[]";"[]"
581;0.0630538463593;"[]";"[]"
582;0.0508799552917;"[(685.5, 364.5)]";"[1]"
583;0.059121131897;"[]";"[]"
584;0.0526669025421;"[]";"[]"
585;0.0595109462738;"[(688.5, 374.5), (685.5, 364.5)]";"[0, 1]"
586;0.0654981136322;"[]";"[]"
587;0.0842440128326;"[]";"[]"
588;0.055330991745;"[]";"[]"
589;0.0690820217133;"[(684.5, 360.5)]";"[1]"
590;0.0828249454498;"[(684.5, 361.5)]";"[1]"
591;0.0643470287323;"[]";"[]"
592;0.0758700370789;"[(684.5, 370.5)]";"[1]"
593;0.0528419017792;"[(688.5, 382.5), (684.5, 371.5)]";"[0, 1]"
594;0.0611910820007;"[]";"[]"
595;0.0678288936615;"[(686.5, 368.5)]";"[1]"
596;0.0870571136475;"[]";"[]"
597;0.0858900547028;"[(688.5, 360.5)]";"[1]"
598;0.0680680274963;"[(692.5, 371.5)]";"[0]"
599;0.0806560516357;"[(689.5, 360.5)]";"[1]"
600;0.0858449935913;"[]";"[]"
601;0.0843379497528;"[(688.5, 363.5)]";"[1]"
602;0.05650806427;"[(689.5, 362.5)]";"[1]"
603;0.0493500232697;"[(689.5, 360.5)]";"[1]"
604;0.0715329647064;"[]";"[]"
605;0.0539448261261;"[]";"[]"
606;0.0635869503021;"[]";"[]"
607;0.0505719184875;"[(689.5, 360.5)]";"[1]"
608;0.0672399997711;"[]";"[]"
609;0.0827550888062;"[]";"[]"
610;0.0561730861664;"[]";"[]"
611;0.0658769607544;"[(691.5, 375.5)]";"[0]"
612;0.083920955658;"[(692.5, 374.5)]";"[0]"
613;0.0537509918213;"[(691.5, 373.5)]";"[0]"
614;0.0628559589386;"[(688.5, 362.5)]";"[1]"
615;0.0831389427185;"[(692.5, 374.5)]";"[0]"
616;0.0576570034027;"[]";"[]"
617;0.0684361457825;"[(692.5, 370.5)]";"[0]"
618;0.0884130001068;"[(688.5, 356.5)]";"[1]"
619;0.0852160453796;"[]";"[]"
620;0.0728228092194;"[(688.5, 361.5)]";"[1]"
621;0.0607440471649;"[(691.5, 376.5)]";"[0]"
622;0.0857400894165;"[(687.5, 366.5)]";"[1]"
623;0.0731990337372;"[(690.5, 378.5), (687.5, 366.5)]";"[0, 1]"
624;0.0877368450165;"[]";"[]"
625;0.0899720191956;"[]";"[]"
626;0.0589690208435;"[]";"[]"
627;0.0640001296997;"[]";"[]"
628;0.0681920051575;"[(686.5, 361.5)]";"[1]"
629;0.0822129249573;"[(689.5, 372.5), (686.5, 360.5)]";"[0, 1]"
630;0.0853559970856;"[]";"[]"
631;0.0840950012207;"[(684.5, 362.5)]";"[1]"
632;0.0783879756927;"[(684.5, 364.5)]";"[1]"
633;0.0667362213135;"[(689.5, 387.5)]";"[0]"
634;0.0506901741028;"[(684.5, 365.5)]";"[1]"
635;0.0667760372162;"[(684.5, 363.5)]";"[1]"
636;0.0517551898956;"[]";"[]"
637;0.062824010849;"[(688.5, 370.5)]";"[0]"
638;0.0640690326691;"[]";"[]"
639;0.0869309902191;"[]";"[]"
640;0.0798969268799;"[]";"[]"
641;0.0826888084412;"[(688.5, 385.5), (684.5, 372.5)]";"[0, 1]"
642;0.0854389667511;"[]";"[]"
643;0.0848898887634;"[]";"[]"
644;0.0853290557861;"[]";"[]"
645;0.0848062038422;"[(688.5, 366.5)]";"[1]"
646;0.0626459121704;"[(692.5, 376.5)]";"[0]"
647;0.0560729503632;"[]";"[]"
648;0.0722749233246;"[(690.5, 359.5)]";"[1]"
649;0.0525288581848;"[]";"[]"
650;0.0685389041901;"[(694.5, 370.5)]";"[0]"
651;0.0854871273041;"[]";"[]"
652;0.0853469371796;"[]";"[]"
653;0.0816469192505;"[(692.5, 354.5)]";"[1]"
654;0.0724370479584;"[]";"[]"
655;0.0542819499969;"[]";"[]"
656;0.05038022995;"[(699.5, 369.5), (694.5, 347.5)]";"[0, 1]"
657;0.0608220100403;"[]";"[]"
658;0.058944940567;"[]";"[]"
659;0.0776867866516;"[]";"[]"
660;0.0541298389435;"[]";"[]"
661;0.0688610076904;"[(696.5, 357.5)]";"[1]"
662;0.0585441589355;"[]";"[]"
663;0.0682599544525;"[]";"[]"
664;0.050666809082;"[(703.5, 383.5)]";"[0]"
665;0.0711708068848;"[]";"[]"
666;0.0853099822998;"[]";"[]"
667;0.0845038890839;"[(704.5, 376.5), (698.5, 354.5)]";"[0, 1]"
668;0.0586478710175;"[(702.5, 362.5)]";"[0]"
669;0.0500650405884;"[]";"[]"
670;0.0697231292725;"[]";"[]"
671;0.0586650371552;"[]";"[]"
672;0.0505588054657;"[]";"[]"
673;0.0665199756622;"[(699.5, 351.5)]";"[1]"
674;0.051589012146;"[]";"[]"
675;0.0633990764618;"[]";"[]"
676;0.0507621765137;"[(701.5, 355.5)]";"[1]"
677;0.0633089542389;"[]";"[]"
678;0.0663089752197;"[(702.5, 349.5)]";"[1]"
679;0.0703699588776;"[(705.5, 364.5), (702.5, 350.5)]";"[0, 1]"
680;0.0656740665436;"[(702.5, 354.5)]";"[1]"
681;0.07213306427;"[(701.5, 359.5)]";"[1]"
682;0.0527811050415;"[]";"[]"
683;0.0712161064148;"[]";"[]"
684;0.083832025528;"[(702.5, 352.5)]";"[1]"
685;0.0682947635651;"[(702.5, 346.5)]";"[1]"
686;0.0847368240356;"[]";"[]"
687;0.0869369506836;"[]";"[]"
688;0.0888450145721;"[(700.5, 344.5)]";"[1]"
689;0.0874788761139;"[(703.5, 369.5)]";"[0]"
690;0.0573489665985;"[(700.5, 362.5)]";"[0]"
691;0.0517680644989;"[(697.5, 349.5)]";"[1]"
692;0.0691411495209;"[(696.5, 351.5)]";"[1]"
693;0.05339884758;"[]";"[]"
694;0.0688691139221;"[]";"[]"
695;0.0768427848816;"[]";"[]"
696;0.0562529563904;"[]";"[]"
697;0.071182012558;"[(694.5, 352.5)]";"[1]"
698;0.0785591602325;"[(694.5, 349.5)]";"[1]"
699;0.0544910430908;"[]";"[]"
700;0.0708019733429;"[(692.5, 348.5)]";"[1]"
701;0.0881168842316;"[]";"[]"
702;0.0872821807861;"[(691.5, 351.5)]";"[1]"
703;0.0573470592499;"[]";"[]"
704;0.0516538619995;"[(692.5, 367.5)]";"[0]"
705;0.0637969970703;"[(694.5, 375.5)]";"[0]"
706;0.0557479858398;"[]";"[]"
707;0.0656478404999;"[(688.5, 347.5)]";"[1]"
708;0.0753428936005;"[]";"[]"
709;0.0885770320892;"[(687.5, 340.5)]";"[1]"
710;0.0877809524536;"[(690.5, 356.5)]";"[0]"
711;0.0556352138519;"[]";"[]"
712;0.0763471126556;"[(690.5, 357.5), (688.5, 340.5)]";"[0, 1]"
713;0.0544321537018;"[(688.5, 340.5)]";"[1]"
714;0.0612900257111;"[]";"[]"
715;0.07657289505;"[(688.5, 343.5)]";"[1]"
716;0.0887899398804;"[(690.5, 365.5)]";"[0]"
717;0.0871560573578;"[(688.5, 350.5)]";"[1]"
718;0.0574591159821;"[(688.5, 350.5)]";"[1]"
719;0.06139087677;"[(688.5, 348.5)]";"[1]"
720;0.0807559490204;"[]";"[]"
721;0.0552051067352;"[(688.5, 350.5)]";"[1]"
722;0.0735290050507;"[(688.5, 351.5)]";"[1]"
723;0.087023973465;"[(692.5, 370.5)]";"[0]"
724;0.0574879646301;"[(689.5, 352.5)]";"[1]"
725;0.0514290332794;"[(691.5, 369.5)]";"[0]"
726;0.0680658817291;"[(690.5, 349.5)]";"[1]"
727;0.0815761089325;"[(692.5, 365.5), (690.5, 347.5)]";"[0, 1]"
728;0.080178976059;"[]";"[]"
729;0.0546748638153;"[(690.5, 345.5)]";"[1]"
730;0.0644249916077;"[(690.5, 345.5)]";"[1]"
731;0.0515251159668;"[(690.5, 345.5)]";"[1]"
732;0.0696530342102;"[]";"[]"
733;0.0824880599976;"[(690.5, 346.5)]";"[1]"
734;0.0571799278259;"[]";"[]"
735;0.0515608787537;"[]";"[]"
736;0.0787441730499;"[(691.5, 345.5)]";"[1]"
737;0.0884170532227;"[]";"[]"
738;0.0895500183105;"[(691.5, 343.5)]";"[1]"
739;0.0594551563263;"[]";"[]"
740;0.0711510181427;"[]";"[]"
741;0.069904088974;"[]";"[]"
742;0.0841808319092;"[(694.5, 370.5)]";"[0]"
743;0.0878758430481;"[(694.5, 369.5)]";"[0]"
744;0.0798861980438;"[(692.5, 348.5)]";"[1]"
745;0.083967924118;"[]";"[]"
746;0.0844509601593;"[(693.5, 346.5)]";"[1]"
747;0.0882430076599;"[(695.5, 366.5)]";"[0]"
748;0.0601460933685;"[(696.5, 364.5)]";"[0]"
749;0.0573139190674;"[(696.5, 364.5), (694.5, 343.5)]";"[0, 1]"
750;0.0665760040283;"[(694.5, 343.5)]";"[1]"
751;0.0784418582916;"[(697.5, 365.5)]";"[0]"
752;0.0892360210419;"[(697.5, 367.5)]";"[0]"
753;0.0673868656158;"[(695.5, 347.5)]";"[1]"
754;0.0528848171234;"[]";"[]"
755;0.0617649555206;"[]";"[]"
