frameno;frametime;red_count;green_count;red_pos;green_pos
1468;0.00985598564148;0;1;"[]";"[(54.5, 98.5)]"
1469;0.0119681358337;0;2;"[]";"[(56.5, 95.5), (317.5, 110.5)]"
1470;0.0120749473572;0;2;"[]";"[(51.5, 94.5), (312.5, 107.5)]"
1471;0.0120859146118;0;1;"[]";"[(307.5, 107.5)]"
1472;0.0118768215179;0;1;"[]";"[(303.5, 107.5)]"
1473;0.0122661590576;0;2;"[]";"[(38.5, 93.5), (297.5, 107.5)]"
1474;0.0122530460358;0;2;"[]";"[(290.5, 106.5), (32.5, 92.5)]"
1475;0.0120930671692;0;2;"[]";"[(286.5, 106.5), (28.5, 93.5)]"
1476;0.0120990276337;0;1;"[]";"[(283.5, 108.5)]"
1477;0.00806307792664;0;1;"[]";"[(281.5, 110.5)]"
1478;0.0110599994659;0;1;"[]";"[(282.5, 113.5)]"
1479;0.00794506072998;0;1;"[]";"[(285.5, 117.5)]"
1480;0.012127161026;0;1;"[]";"[(289.5, 121.5)]"
1481;0.00808906555176;0;2;"[]";"[(292.5, 123.5), (42.5, 111.5)]"
1482;0.0109620094299;0;1;"[]";"[(298.5, 121.5)]"
1483;0.0117740631104;0;2;"[]";"[(301.5, 118.5), (52.5, 108.5)]"
1484;0.0119118690491;0;1;"[]";"[(303.5, 113.5)]"
1485;0.00833296775818;0;1;"[]";"[(299.5, 112.5)]"
1486;0.0120890140533;0;1;"[]";"[(292.5, 110.5)]"
1487;0.0121479034424;0;1;"[]";"[(282.5, 111.5)]"
1488;0.00820779800415;0;1;"[]";"[(268.5, 112.5)]"
1489;0.0119409561157;0;1;"[]";"[(255.5, 114.5)]"
1490;0.0121819972992;0;1;"[]";"[(245.5, 118.5)]"
1491;0.394823074341;0;1;"[]";"[(245.5, 118.5)]"
1492;0.00604295730591;0;1;"[]";"[(242.5, 127.5)]"
1493;0.00897407531738;0;1;"[]";"[(244.5, 131.5)]"
1494;0.0127780437469;0;1;"[]";"[(244.5, 132.5)]"
1495;0.0128300189972;0;1;"[]";"[(243.5, 132.5)]"
1496;0.00854015350342;0;1;"[]";"[(236.5, 128.5)]"
1497;0.0129020214081;0;1;"[]";"[(224.5, 121.5)]"
1498;0.0130980014801;0;1;"[]";"[(211.5, 114.5)]"
1499;0.270577907562;0;1;"[]";"[(211.5, 114.5)]"
1500;0.0100378990173;0;1;"[]";"[(205.5, 105.5)]"
1501;0.0110619068146;0;1;"[]";"[(205.5, 101.5)]"
1502;0.0128960609436;0;1;"[]";"[(214.5, 98.5)]"
1503;0.0131950378418;0;1;"[]";"[(228.5, 94.5)]"
1504;0.309821844101;0;1;"[]";"[(228.5, 94.5)]"
1505;0.0100288391113;0;1;"[]";"[(246.5, 86.5)]"
1506;0.0137581825256;0;1;"[]";"[(248.5, 85.5)]"
1507;0.0134389400482;0;1;"[]";"[(245.5, 84.5)]"
1508;0.01327085495;0;1;"[]";"[(245.5, 84.5)]"
1509;0.0153291225433;0;1;"[]";"[(246.5, 84.5)]"
1510;0.012433052063;0;1;"[]";"[(247.5, 85.5)]"
1511;0.00882196426392;0;1;"[]";"[(249.5, 86.5)]"
1512;0.258754968643;0;1;"[]";"[(249.5, 86.5)]"
1513;0.127264976501;1;0;"[(169.5, 841.5)]";"[]"
1514;0.361481904984;1;0;"[(169.5, 841.5)]";"[]"
1515;0.0140180587769;1;0;"[(64.5, 153.5)]";"[]"
1516;0.354765892029;1;0;"[(64.5, 153.5)]";"[]"
1517;0.341815948486;1;0;"[(64.5, 153.5)]";"[]"
1518;0.356461048126;1;0;"[(64.5, 153.5)]";"[]"
1519;0.126157999039;2;0;"[(78.5, 420.5), (560.5, 791.5)]";"[]"
1520;0.363840818405;2;0;"[(78.5, 420.5), (560.5, 791.5)]";"[]"
1521;0.0981221199036;1;0;"[(644.5, 777.5)]";"[]"
1522;0.354396820068;1;0;"[(644.5, 777.5)]";"[]"
1523;0.00759196281433;0;1;"[]";"[(244.5, 93.5)]"
1524;0.375569820404;0;1;"[]";"[(244.5, 93.5)]"
1525;0.364836931229;0;1;"[]";"[(244.5, 93.5)]"
1526;0.00996994972229;0;1;"[]";"[(238.5, 94.5)]"
1527;0.0148899555206;0;1;"[]";"[(238.5, 92.5)]"
1528;0.0128951072693;0;1;"[]";"[(235.5, 90.5)]"
1529;0.0131480693817;0;1;"[]";"[(233.5, 87.5)]"
1530;0.0130181312561;0;1;"[]";"[(230.5, 85.5)]"
1531;0.00824594497681;0;1;"[]";"[(226.5, 84.5)]"
1532;0.0124969482422;0;1;"[]";"[(220.5, 86.5)]"
1533;0.0120868682861;0;1;"[]";"[(216.5, 88.5)]"
1534;0.0120618343353;0;1;"[]";"[(209.5, 89.5)]"
1535;0.0124320983887;0;1;"[]";"[(198.5, 91.5)]"
1536;0.375743865967;0;1;"[]";"[(198.5, 91.5)]"
1537;0.0107069015503;0;1;"[]";"[(183.5, 94.5)]"
1538;0.012923002243;0;1;"[]";"[(180.5, 93.5)]"
1539;0.0119111537933;0;1;"[]";"[(181.5, 91.5)]"
1540;0.0114729404449;0;1;"[]";"[(181.5, 88.5)]"
1541;0.00851202011108;0;1;"[]";"[(178.5, 84.5)]"
1542;0.0131220817566;0;1;"[]";"[(177.5, 79.5)]"
1543;0.00878095626831;0;1;"[]";"[(176.5, 78.5)]"
1544;0.0127429962158;0;1;"[]";"[(172.5, 79.5)]"
1545;0.0130310058594;0;1;"[]";"[(166.5, 82.5)]"
1546;0.0088210105896;0;1;"[]";"[(162.5, 85.5)]"
1547;0.0129010677338;0;1;"[]";"[(163.5, 92.5)]"
1548;0.0129971504211;0;1;"[]";"[(165.5, 98.5)]"
1549;0.00869917869568;0;1;"[]";"[(166.5, 101.5)]"
1550;0.0128779411316;0;1;"[]";"[(164.5, 102.5)]"
1551;0.0129940509796;0;1;"[]";"[(161.5, 98.5)]"
1552;0.0087251663208;0;1;"[]";"[(156.5, 93.5)]"
1553;0.0128419399261;0;1;"[]";"[(150.5, 85.5)]"
1554;0.0131161212921;0;1;"[]";"[(145.5, 74.5)]"
1555;0.00871515274048;0;1;"[]";"[(148.5, 66.5)]"
1556;0.0124311447144;0;1;"[]";"[(154.5, 56.5)]"
1557;0.0134680271149;0;1;"[]";"[(162.5, 49.5)]"
1558;0.00881409645081;0;1;"[]";"[(170.5, 46.5)]"
1559;0.0138118267059;0;1;"[]";"[(179.5, 46.5)]"
1560;0.0130190849304;0;1;"[]";"[(188.5, 47.5)]"
1561;0.491786956787;0;1;"[]";"[(188.5, 47.5)]"
1562;0.00606489181519;0;1;"[]";"[(173.5, 34.5)]"
1563;0.00849008560181;0;1;"[]";"[(158.5, 28.5)]"
1564;0.0130660533905;0;1;"[]";"[(158.5, 31.5)]"
1565;0.583154201508;0;1;"[]";"[(158.5, 31.5)]"
1566;0.00657510757446;0;1;"[]";"[(170.5, 43.5)]"
1567;0.00862216949463;0;1;"[]";"[(165.5, 49.5)]"
1568;0.00703001022339;0;1;"[]";"[(167.5, 62.5)]"
1569;0.01100897789;0;1;"[]";"[(179.5, 72.5)]"
1570;0.0117270946503;0;1;"[]";"[(189.5, 86.5)]"
1571;0.0123081207275;0;1;"[]";"[(190.5, 97.5)]"
1572;0.0117299556732;0;1;"[]";"[(186.5, 105.5)]"
1573;0.0116939544678;0;1;"[]";"[(191.5, 110.5)]"
1574;0.00812292098999;0;1;"[]";"[(199.5, 111.5)]"
1575;0.0117321014404;0;1;"[]";"[(212.5, 112.5)]"
1576;0.0120339393616;0;1;"[]";"[(228.5, 119.5)]"
1577;0.0118310451508;0;1;"[]";"[(229.5, 122.5)]"
1578;0.00813913345337;0;1;"[]";"[(224.5, 125.5)]"
1579;0.01145195961;0;1;"[]";"[(209.5, 121.5)]"
1580;0.0119178295135;0;1;"[]";"[(193.5, 120.5)]"
1581;0.0121190547943;0;1;"[]";"[(181.5, 118.5)]"
1582;0.0115129947662;0;1;"[]";"[(171.5, 111.5)]"
1583;0.011155128479;0;1;"[]";"[(164.5, 109.5)]"
1584;0.00742506980896;0;1;"[]";"[(157.5, 106.5)]"
1585;0.0111138820648;0;1;"[]";"[(160.5, 97.5)]"
1586;0.0105409622192;0;1;"[]";"[(172.5, 92.5)]"
1587;0.00719594955444;0;1;"[]";"[(179.5, 91.5)]"
1588;0.010134935379;0;1;"[]";"[(176.5, 87.5)]"
1589;0.0099790096283;0;1;"[]";"[(175.5, 88.5)]"
1590;0.0101311206818;0;1;"[]";"[(183.5, 89.5)]"
1591;0.583940982819;0;1;"[]";"[(183.5, 89.5)]"
1592;0.010302066803;0;1;"[]";"[(204.5, 82.5)]"
1593;0.0070948600769;0;1;"[]";"[(213.5, 80.5)]"
1594;0.010370016098;0;1;"[]";"[(234.5, 76.5)]"
1595;0.0106670856476;0;1;"[]";"[(259.5, 76.5)]"
1596;0.0106978416443;0;1;"[]";"[(281.5, 72.5)]"
1597;0.0107591152191;0;1;"[]";"[(299.5, 70.5)]"
1598;0.0105769634247;0;1;"[]";"[(313.5, 70.5)]"
1599;0.0107550621033;0;1;"[]";"[(327.5, 76.5)]"
1600;0.0109710693359;0;2;"[]";"[(338.5, 81.5), (39.5, 81.5)]"
1601;0.0108318328857;0;1;"[]";"[(46.5, 84.5)]"
1602;0.0113458633423;0;2;"[]";"[(346.5, 85.5), (50.5, 86.5)]"
1603;0.00810599327087;0;2;"[]";"[(346.5, 85.5), (53.5, 86.5)]"
1604;0.0122811794281;0;2;"[]";"[(354.5, 85.5), (62.5, 86.5)]"
1605;0.0150320529938;0;2;"[]";"[(84.5, 88.5), (375.5, 87.5)]"
1606;0.0123009681702;0;2;"[]";"[(401.5, 87.5), (110.5, 90.5)]"
1607;0.00828003883362;0;2;"[]";"[(419.5, 89.5), (129.5, 91.5)]"
1608;0.012521982193;0;2;"[]";"[(432.5, 87.5), (143.5, 90.5)]"
1609;0.0122900009155;0;2;"[]";"[(444.5, 85.5), (154.5, 88.5)]"
1610;0.0125131607056;0;1;"[]";"[(447.5, 86.5)]"
1611;0.0116450786591;0;2;"[]";"[(451.5, 85.5), (170.5, 87.5)]"
1612;0.0113890171051;0;2;"[]";"[(458.5, 88.5), (181.5, 89.5)]"
1613;0.0123229026794;0;2;"[]";"[(457.5, 81.5), (183.5, 83.5)]"
1614;0.00839281082153;0;1;"[]";"[(463.5, 78.5)]"
1615;0.012130022049;0;1;"[]";"[(476.5, 88.5)]"
1616;0.0082221031189;0;1;"[]";"[(493.5, 100.5)]"
1617;0.0393190383911;0;1;"[]";"[(607.5, 231.5)]"
1618;0.45260310173;0;1;"[]";"[(607.5, 231.5)]"
1619;0.0294392108917;0;1;"[]";"[(604.5, 241.5)]"
1620;0.0225780010223;0;1;"[]";"[(601.5, 243.5)]"
1621;0.00898385047913;0;1;"[]";"[(486.5, 126.5)]"
1622;0.0109379291534;0;1;"[]";"[(460.5, 121.5)]"
1623;0.0107941627502;0;1;"[]";"[(441.5, 121.5)]"
1624;0.0109498500824;0;1;"[]";"[(426.5, 119.5)]"
1625;0.0113821029663;0;1;"[]";"[(416.5, 115.5)]"
1626;0.0116050243378;0;1;"[]";"[(415.5, 111.5)]"
1627;0.0117151737213;0;1;"[]";"[(417.5, 114.5)]"
1628;0.00805401802063;0;1;"[]";"[(415.5, 109.5)]"
1629;0.0119400024414;0;1;"[]";"[(407.5, 108.5)]"
1630;0.0120270252228;0;1;"[]";"[(399.5, 111.5)]"
1631;0.0120258331299;0;1;"[]";"[(392.5, 114.5)]"
1632;0.0081160068512;0;1;"[]";"[(388.5, 117.5)]"
1633;0.0117199420929;0;1;"[]";"[(384.5, 116.5)]"
1634;0.0119080543518;0;1;"[]";"[(383.5, 117.5)]"
1635;0.00805020332336;0;1;"[]";"[(377.5, 124.5)]"
1636;0.0121200084686;0;1;"[]";"[(367.5, 121.5)]"
1637;0.0080840587616;0;1;"[]";"[(364.5, 116.5)]"
1638;0.0123488903046;0;1;"[]";"[(365.5, 112.5)]"
1639;0.00824809074402;0;1;"[]";"[(367.5, 108.5)]"
1640;0.0121040344238;0;1;"[]";"[(368.5, 105.5)]"
1641;0.0123040676117;0;1;"[]";"[(377.5, 102.5)]"
1642;0.00829005241394;0;1;"[]";"[(389.5, 94.5)]"
1643;0.0123798847198;0;1;"[]";"[(408.5, 90.5)]"
1644;0.00836610794067;0;1;"[]";"[(432.5, 94.5)]"
1645;0.0125160217285;0;2;"[]";"[(448.5, 91.5), (212.5, 76.5)]"
1646;0.00843000411987;0;1;"[]";"[(473.5, 89.5)]"
1647;0.0404899120331;0;1;"[]";"[(599.5, 222.5)]"
1648;0.0395250320435;0;1;"[]";"[(629.5, 238.5)]"
1649;0.0260410308838;0;1;"[]";"[(650.5, 252.5)]"
1650;0.0357689857483;0;1;"[]";"[(651.5, 258.5)]"
1651;0.0393221378326;0;1;"[]";"[(648.5, 262.5)]"
1652;0.0261070728302;0;1;"[]";"[(642.5, 272.5)]"
1653;0.0106348991394;0;1;"[]";"[(287.5, 140.5)]"
1654;0.0119409561157;0;1;"[]";"[(271.5, 142.5)]"
1655;0.492626190186;0;1;"[]";"[(271.5, 142.5)]"
1656;0.00857305526733;0;2;"[]";"[(222.5, 139.5), (470.5, 156.5)]"
1657;0.0119249820709;0;2;"[]";"[(441.5, 149.5), (191.5, 131.5)]"
1658;0.00812387466431;0;2;"[]";"[(417.5, 141.5), (164.5, 121.5)]"
1659;0.0115940570831;0;1;"[]";"[(399.5, 137.5)]"
1660;0.0120298862457;0;2;"[]";"[(387.5, 136.5), (131.5, 116.5)]"
1661;0.00797700881958;0;1;"[]";"[(380.5, 139.5)]"
1662;0.011570930481;0;2;"[]";"[(378.5, 142.5), (118.5, 121.5)]"
1663;0.0118129253387;0;2;"[]";"[(378.5, 143.5), (118.5, 122.5)]"
1664;0.00808310508728;0;2;"[]";"[(379.5, 140.5), (119.5, 119.5)]"
1665;0.0115809440613;0;2;"[]";"[(380.5, 137.5), (119.5, 117.5)]"
1666;0.0118210315704;0;2;"[]";"[(386.5, 135.5), (124.5, 115.5)]"
1667;0.00829291343689;0;1;"[]";"[(396.5, 135.5)]"
1668;0.00681400299072;0;2;"[]";"[(408.5, 140.5), (144.5, 118.5)]"
1669;0.00588607788086;0;2;"[]";"[(422.5, 143.5), (158.5, 121.5)]"
1670;0.00861406326294;0;2;"[]";"[(439.5, 147.5), (173.5, 124.5)]"
1671;0.0118939876556;0;2;"[]";"[(194.5, 128.5), (460.5, 151.5)]"
1672;0.0110890865326;0;2;"[]";"[(480.5, 154.5), (213.5, 132.5)]"
1673;0.0111589431763;0;2;"[]";"[(485.5, 151.5), (217.5, 128.5)]"
1674;0.0105450153351;0;2;"[]";"[(217.5, 124.5), (486.5, 147.5)]"
1675;0.00777506828308;0;2;"[]";"[(491.5, 144.5), (220.5, 121.5)]"
1676;0.0110998153687;0;2;"[]";"[(219.5, 116.5), (491.5, 140.5)]"
1677;0.00795292854309;0;2;"[]";"[(486.5, 137.5), (213.5, 112.5)]"
1678;0.0121960639954;0;2;"[]";"[(477.5, 137.5), (201.5, 110.5)]"
1679;0.00806021690369;0;2;"[]";"[(464.5, 134.5), (184.5, 108.5)]"
1680;0.00656199455261;0;2;"[]";"[(446.5, 131.5), (164.5, 103.5)]"
1681;0.00984001159668;0;2;"[]";"[(433.5, 132.5), (146.5, 103.5)]"
1682;0.0117049217224;0;2;"[]";"[(423.5, 134.5), (133.5, 106.5)]"
1683;0.011449098587;0;1;"[]";"[(125.5, 110.5)]"
1684;0.0121169090271;0;2;"[]";"[(413.5, 144.5), (121.5, 116.5)]"
1685;0.00802803039551;0;2;"[]";"[(414.5, 147.5), (118.5, 119.5)]"
1686;0.00651001930237;0;2;"[]";"[(408.5, 148.5), (113.5, 120.5)]"
1687;0.00911712646484;0;2;"[]";"[(109.5, 122.5), (405.5, 149.5)]"
1688;0.0107581615448;0;2;"[]";"[(401.5, 149.5), (105.5, 122.5)]"
1689;0.0115039348602;0;2;"[]";"[(397.5, 148.5), (100.5, 121.5)]"
1690;0.0112950801849;0;2;"[]";"[(92.5, 118.5), (390.5, 145.5)]"
1691;0.00744891166687;0;2;"[]";"[(383.5, 136.5), (82.5, 109.5)]"
1692;0.00584506988525;0;2;"[]";"[(378.5, 130.5), (77.5, 104.5)]"
1693;0.00823903083801;0;2;"[]";"[(74.5, 100.5), (376.5, 126.5)]"
1694;0.010027885437;0;2;"[]";"[(372.5, 126.5), (71.5, 100.5)]"
1695;0.0107629299164;0;2;"[]";"[(365.5, 127.5), (61.5, 101.5)]"
1696;0.00723600387573;0;2;"[]";"[(336.5, 133.5), (27.5, 108.5)]"
1697;0.00598287582397;0;2;"[]";"[(17.5, 116.5), (327.5, 142.5)]"
1698;0.00868892669678;0;1;"[]";"[(317.5, 150.5)]"
1699;0.014014005661;0;1;"[]";"[(307.5, 153.5)]"
1700;0.0110120773315;0;1;"[]";"[(303.5, 151.5)]"
1701;0.011904001236;0;1;"[]";"[(307.5, 150.5)]"
1702;0.0107908248901;0;1;"[]";"[(312.5, 146.5)]"
1703;0.0142090320587;0;2;"[]";"[(319.5, 144.5), (5.5, 118.5)]"
1704;0.0114800930023;0;2;"[]";"[(14.5, 113.5), (326.5, 140.5)]"
1705;0.0116691589355;0;2;"[]";"[(18.5, 108.5), (329.5, 134.5)]"
1706;0.0118479728699;0;2;"[]";"[(324.5, 129.5), (13.5, 103.5)]"
1707;0.0113871097565;0;1;"[]";"[(305.5, 126.5)]"
1708;0.0112919807434;0;1;"[]";"[(287.5, 126.5)]"
1709;0.0112040042877;0;1;"[]";"[(263.5, 125.5)]"
1710;0.0113141536713;0;1;"[]";"[(237.5, 125.5)]"
1711;0.0105469226837;0;1;"[]";"[(216.5, 127.5)]"
1712;0.0109841823578;0;1;"[]";"[(203.5, 135.5)]"
1713;0.00761699676514;0;1;"[]";"[(191.5, 144.5)]"
1714;0.0113589763641;0;1;"[]";"[(186.5, 153.5)]"
1715;0.0113868713379;0;1;"[]";"[(190.5, 160.5)]"
1716;0.0113050937653;0;1;"[]";"[(193.5, 165.5)]"
1717;0.0116341114044;0;1;"[]";"[(201.5, 170.5)]"
1718;0.0117969512939;0;1;"[]";"[(211.5, 171.5)]"
1719;0.0116939544678;0;1;"[]";"[(221.5, 173.5)]"
1720;0.0118639469147;0;1;"[]";"[(230.5, 172.5)]"
1721;0.0117089748383;0;1;"[]";"[(236.5, 171.5)]"
1722;0.0394299030304;0;1;"[]";"[(66.5, 272.5)]"
1723;0.00765299797058;0;1;"[]";"[(237.5, 158.5)]"
1724;0.0106439590454;0;1;"[]";"[(228.5, 148.5)]"
1725;0.0117030143738;0;1;"[]";"[(217.5, 136.5)]"
1726;0.0119681358337;0;1;"[]";"[(203.5, 132.5)]"
1727;0.0119209289551;0;1;"[]";"[(191.5, 124.5)]"
1728;0.0118749141693;0;1;"[]";"[(178.5, 118.5)]"
1729;0.0118288993835;0;1;"[]";"[(174.5, 117.5)]"
1730;0.0122220516205;0;1;"[]";"[(178.5, 115.5)]"
1731;0.0118319988251;0;1;"[]";"[(185.5, 119.5)]"
1732;0.0118350982666;0;1;"[]";"[(197.5, 125.5)]"
1733;0.011442899704;0;1;"[]";"[(208.5, 125.5)]"
1734;0.0117950439453;0;1;"[]";"[(222.5, 121.5)]"
1735;0.0109620094299;0;1;"[]";"[(240.5, 122.5)]"
1736;0.00779914855957;0;1;"[]";"[(257.5, 125.5)]"
1737;0.0116651058197;0;2;"[]";"[(268.5, 126.5), (14.5, 120.5)]"
1738;0.0120899677277;0;2;"[]";"[(274.5, 128.5), (22.5, 121.5)]"
1739;0.0120179653168;0;1;"[]";"[(276.5, 133.5)]"
1740;0.0119390487671;0;1;"[]";"[(279.5, 134.5)]"
1741;0.011904001236;0;1;"[]";"[(286.5, 132.5)]"
1742;0.011617898941;0;1;"[]";"[(291.5, 132.5)]"
1743;0.0116229057312;0;1;"[]";"[(298.5, 134.5)]"
1744;0.0117061138153;0;1;"[]";"[(300.5, 131.5)]"
1745;0.0107707977295;0;2;"[]";"[(301.5, 125.5), (50.5, 113.5)]"
1746;0.0114359855652;0;2;"[]";"[(304.5, 125.5), (53.5, 111.5)]"
1747;0.00792908668518;0;1;"[]";"[(304.5, 125.5)]"
1748;0.0119230747223;0;1;"[]";"[(303.5, 122.5)]"
1749;0.0115900039673;0;1;"[]";"[(301.5, 120.5)]"
1750;0.0119168758392;0;2;"[]";"[(301.5, 120.5), (50.5, 104.5)]"
1751;0.0118570327759;0;2;"[]";"[(302.5, 121.5), (52.5, 106.5)]"
1752;0.0121040344238;0;1;"[]";"[(307.5, 123.5)]"
1753;0.0118360519409;0;1;"[]";"[(310.5, 126.5)]"
1754;0.0118820667267;0;2;"[]";"[(313.5, 126.5), (63.5, 113.5)]"
1755;0.0120649337769;0;1;"[]";"[(316.5, 125.5)]"
1756;0.0120279788971;0;1;"[]";"[(317.5, 126.5)]"
1757;0.0118308067322;0;1;"[]";"[(318.5, 127.5)]"
1758;0.0118310451508;0;1;"[]";"[(310.5, 129.5)]"
1759;0.0118288993835;0;2;"[]";"[(307.5, 130.5), (55.5, 117.5)]"
1760;0.0121068954468;0;2;"[]";"[(306.5, 129.5), (54.5, 116.5)]"
1761;0.0119478702545;0;1;"[]";"[(303.5, 129.5)]"
1762;0.0119137763977;0;1;"[]";"[(304.5, 130.5)]"
1763;0.0117778778076;0;1;"[]";"[(304.5, 131.5)]"
1764;0.0117559432983;0;1;"[]";"[(303.5, 133.5)]"
1765;0.0117080211639;0;2;"[]";"[(305.5, 134.5), (52.5, 120.5)]"
1766;0.00787591934204;0;1;"[]";"[(303.5, 133.5)]"
1767;0.0107138156891;0;2;"[]";"[(302.5, 132.5), (49.5, 120.5)]"
1768;0.00750303268433;0;1;"[]";"[(297.5, 134.5)]"
1769;0.0111639499664;0;2;"[]";"[(292.5, 133.5), (41.5, 120.5)]"
1770;0.0118379592896;0;1;"[]";"[(292.5, 132.5)]"
1771;0.42918586731;0;1;"[]";"[(292.5, 132.5)]"
1772;0.0204319953918;1;0;"[(56.5, 459.5)]";"[]"
1773;0.00906491279602;0;1;"[]";"[(301.5, 132.5)]"
1774;0.0110688209534;0;2;"[]";"[(301.5, 132.5), (50.5, 119.5)]"
1775;0.00771903991699;0;1;"[]";"[(305.5, 132.5)]"
1776;0.0113470554352;0;1;"[]";"[(309.5, 132.5)]"
1777;0.0118470191956;0;2;"[]";"[(310.5, 134.5), (60.5, 122.5)]"
1778;0.0116419792175;0;2;"[]";"[(308.5, 137.5), (58.5, 124.5)]"
1779;0.0109188556671;0;2;"[]";"[(307.5, 140.5), (56.5, 127.5)]"
1780;0.00775218009949;0;1;"[]";"[(303.5, 143.5)]"
1781;0.0116970539093;0;2;"[]";"[(303.5, 144.5), (52.5, 130.5)]"
1782;0.0119497776031;0;1;"[]";"[(305.5, 142.5)]"
1783;0.0118160247803;0;2;"[]";"[(307.5, 139.5), (56.5, 127.5)]"
1784;0.0120861530304;0;2;"[]";"[(305.5, 137.5), (54.5, 124.5)]"
1785;0.0118160247803;0;1;"[]";"[(301.5, 134.5)]"
1786;0.0120739936829;0;2;"[]";"[(295.5, 132.5), (44.5, 119.5)]"
1787;0.0117681026459;0;1;"[]";"[(288.5, 132.5)]"
1788;0.0117108821869;0;1;"[]";"[(285.5, 130.5)]"
1789;0.0117540359497;0;1;"[]";"[(285.5, 131.5)]"
1790;0.0117878913879;0;1;"[]";"[(284.5, 131.5)]"
1791;0.0119080543518;0;2;"[]";"[(285.5, 131.5), (34.5, 119.5)]"
1792;0.0118927955627;0;2;"[]";"[(287.5, 134.5), (36.5, 120.5)]"
1793;0.0119931697845;0;2;"[]";"[(293.5, 134.5), (41.5, 122.5)]"
1794;0.0116930007935;0;1;"[]";"[(296.5, 133.5)]"
1795;0.0117580890656;0;1;"[]";"[(297.5, 131.5)]"
1796;0.012051820755;0;1;"[]";"[(298.5, 131.5)]"
1797;0.0119919776917;0;2;"[]";"[(296.5, 131.5), (46.5, 122.5)]"
1798;0.0121459960938;0;2;"[]";"[(295.5, 130.5), (45.5, 120.5)]"
1799;0.0116808414459;0;2;"[]";"[(293.5, 125.5), (42.5, 116.5)]"
1800;0.0115559101105;0;1;"[]";"[(289.5, 125.5)]"
1801;0.011589050293;0;1;"[]";"[(283.5, 126.5)]"
1802;0.011883020401;0;2;"[]";"[(282.5, 127.5), (31.5, 118.5)]"
1803;0.0117328166962;0;1;"[]";"[(283.5, 126.5)]"
1804;0.0120220184326;0;2;"[]";"[(284.5, 125.5), (33.5, 115.5)]"
1805;0.0109620094299;0;1;"[]";"[(284.5, 125.5)]"
1806;0.0114789009094;0;2;"[]";"[(284.5, 127.5), (35.5, 116.5)]"
1807;0.0115418434143;0;1;"[]";"[(294.5, 135.5)]"
1808;0.0114469528198;0;1;"[]";"[(300.5, 137.5)]"
1809;0.011726140976;0;2;"[]";"[(298.5, 131.5), (49.5, 122.5)]"
