frameno;frametime;radious;cir_pos;color
2008;0.0985789299011;"[6.5192022, 5.7008772]";"[(795.5, 596.5), (574.5, 580.5)]";"[0, 0]"
2009;0.107048034668;"[5.7008772, 6.041523]";"[(575.5, 575.5), (797.5, 590.5)]";"[0, 0]"
2010;0.0980999469757;"[5.7008772, 7.7781744]";"[(578.5, 566.5), (798.5, 581.5)]";"[0, 0]"
2011;0.0991718769073;"[5.7008772, 6.5192022]";"[(579.5, 554.5), (800.5, 570.5)]";"[0, 0]"
2012;0.103266954422;"[5.7008772, 6.3639612]";"[(578.5, 541.5), (799.5, 556.5)]";"[0, 0]"
2013;0.128764867783;"[5.7008772, 6.3639612]";"[(575.5, 533.5), (797.5, 548.5)]";"[0, 0]"
2014;0.0988249778748;"[6.6708322, 5.7008772]";"[(794.5, 540.5), (573.5, 525.5)]";"[0, 0]"
2015;0.108318090439;"[5.7008772, 6.3639612]";"[(571.5, 514.5), (792.5, 530.5)]";"[0, 0]"
2016;0.133327960968;"[6.3639612, 5.7008772]";"[(792.5, 516.5), (570.5, 501.5)]";"[0, 0]"
2017;0.105161905289;"[5.7008772, 6.3639612]";"[(571.5, 485.5), (793.5, 501.5)]";"[0, 0]"
2018;0.100656032562;"[5.7008772, 6.6708322]";"[(571.5, 471.5), (970.5, 608.5)]";"[0, 0]"
2019;0.0975911617279;"[5.7008772, 6.041523]";"[(569.5, 455.5), (793.5, 471.5)]";"[0, 0]"
2020;0.102200031281;"[6.5192022, 5.7008772]";"[(790.5, 448.5), (568.5, 432.5)]";"[0, 0]"
2021;0.106890916824;"[6.5192022, 5.7008772, 6.6708322]";"[(789.5, 426.5), (566.5, 409.5), (966.5, 549.5)]";"[0, 0, 0]"
2022;0.0959990024567;"[5.7008772, 6.5192022]";"[(564.5, 391.5), (787.5, 408.5)]";"[0, 0]"
2023;0.0959451198578;"[5.7008772, 6.3639612]";"[(561.5, 381.5), (785.5, 397.5)]";"[0, 0]"
2024;0.110402822495;"[5.7008772, 5.7008772]";"[(561.5, 376.5), (784.5, 392.5)]";"[0, 0]"
2025;0.100150823593;"[6.6708322]";"[(786.5, 385.5)]";"[0]"
2026;0.0981471538544;"[5.7008772, 6.3639612]";"[(563.5, 356.5), (786.5, 374.5)]";"[0, 0]"
2027;0.111702919006;"[6.041523]";"[(787.5, 366.5)]";"[0]"
2028;0.102358102798;"[6.5192022, 5.7008772]";"[(786.5, 350.5), (562.5, 332.5)]";"[0, 0]"
2029;0.107316970825;"[5.7008772, 6.3639612]";"[(557.5, 313.5), (781.5, 331.5)]";"[0, 0]"
2030;0.103327989578;"[6.6708322, 5.7008772]";"[(777.5, 320.5), (553.5, 303.5)]";"[0, 0]"
2031;0.0989418029785;"[5.7008772]";"[(548.5, 292.5)]";"[0]"
2032;0.106637001038;"[5.7008772, 6.5192022]";"[(545.5, 279.5), (771.5, 297.5)]";"[0, 0]"
2033;0.103975057602;"[6.041523, 5.7008772]";"[(770.5, 289.5), (543.5, 271.5)]";"[0, 0]"
2034;0.113232135773;"[5.7008772, 6.041523]";"[(543.5, 265.5), (768.5, 283.5)]";"[0, 0]"
2035;0.103549957275;"[5.7008772, 6.6708322, 5.7008772]";"[(543.5, 251.5), (770.5, 268.5), (949.5, 396.5)]";"[0, 0, 0]"
2036;0.106289148331;"[6.5192022, 5.7008772]";"[(770.5, 249.5), (544.5, 231.5)]";"[0, 0]"
2037;0.101255178452;"[6.3639612, 5.7008772]";"[(770.5, 231.5), (544.5, 213.5)]";"[0, 0]"
2038;0.100053071976;"[5.7008772, 6.5192022]";"[(540.5, 189.5), (768.5, 208.5)]";"[0, 0]"
2039;0.101948976517;"[6.5192022, 5.7008772]";"[(766.5, 194.5), (538.5, 175.5)]";"[0, 0]"
2040;0.112967967987;"[6.5192022, 5.7008772]";"[(763.5, 180.5), (535.5, 162.5)]";"[0, 0]"
2041;0.0887598991394;"[5.7008772, 6.6708322]";"[(533.5, 146.5), (763.5, 164.5)]";"[0, 0]"
2042;0.0871119499207;"[6.5192022]";"[(764.5, 152.5)]";"[0]"
2043;0.107805013657;"[6.3639612, 5.7008772]";"[(763.5, 142.5), (533.5, 123.5)]";"[0, 0]"
2044;0.136713981628;"[5.7008772]";"[(530.5, 120.5)]";"[0]"
2045;0.0979988574982;"[6.5192022, 5.7008772]";"[(760.5, 140.5), (529.5, 121.5)]";"[0, 0]"
2046;0.107764959335;"[7.1063352, 5.7008772]";"[(760.5, 142.5), (529.5, 124.5)]";"[0, 0]"
2047;0.111480951309;"[6.6708322]";"[(761.5, 144.5)]";"[0]"
2048;0.114160060883;"[7.3824115, 5.7008772]";"[(762.5, 145.5), (532.5, 126.5)]";"[0, 0]"
2049;0.104176998138;"[6.041523, 5.7008772]";"[(763.5, 145.5), (533.5, 126.5)]";"[0, 0]"
2050;0.115237951279;"[6.5192022, 5.7008772]";"[(766.5, 147.5), (536.5, 129.5)]";"[0, 0]"
2051;0.104541063309;"[7.1063352]";"[(766.5, 148.5)]";"[0]"
2052;0.0956001281738;"[6.5192022, 5.7008772]";"[(767.5, 148.5), (537.5, 129.5)]";"[0, 0]"
2053;0.0939309597015;"[6.5192022, 5.7008772]";"[(768.5, 148.5), (538.5, 129.5)]";"[0, 0]"
2054;0.108794927597;"[6.5192022]";"[(770.5, 148.5)]";"[0]"
2055;0.0991449356079;"[6.5192022, 5.7008772]";"[(770.5, 148.5), (539.5, 129.5)]";"[0, 0]"
2056;0.103193044662;"[7.1063352]";"[(769.5, 150.5)]";"[0]"
2057;0.106828927994;"[7.1063352, 5.7008772]";"[(769.5, 152.5), (539.5, 133.5)]";"[0, 0]"
2058;0.0887489318848;"[6.5192022, 5.7008772]";"[(770.5, 156.5), (540.5, 137.5)]";"[0, 0]"
2059;0.0905170440674;"[5.7008772, 6.041523]";"[(543.5, 145.5), (773.5, 163.5)]";"[0, 0]"
2060;0.0917539596558;"[6.5192022, 5.7008772]";"[(775.5, 173.5), (546.5, 153.5)]";"[0, 0]"
2061;0.104049921036;"[6.3639612, 5.7008772]";"[(775.5, 180.5), (547.5, 161.5)]";"[0, 0]"
2062;0.100118875504;"[5.7008772]";"[(549.5, 172.5)]";"[0]"
2063;0.0992240905762;"[6.5192022, 5.7008772]";"[(777.5, 203.5), (551.5, 184.5)]";"[0, 0]"
2064;0.103120088577;"[6.3639612, 5.7008772]";"[(779.5, 212.5), (552.5, 194.5)]";"[0, 0]"
2065;0.10401892662;"[6.041523, 5.7008772]";"[(779.5, 221.5), (555.5, 202.5)]";"[0, 0]"
2066;0.0908570289612;"[5.7008772, 5.7008772]";"[(782.5, 233.5), (557.5, 213.5)]";"[0, 0]"
2067;0.106013059616;"[6.5192022, 5.7008772]";"[(783.5, 238.5), (559.5, 219.5)]";"[0, 0]"
2068;0.0950119495392;"[6.6708322, 6.6708322]";"[(782.5, 242.5), (558.5, 222.5)]";"[0, 0]"
2069;0.103434085846;"[6.6708322]";"[(782.5, 244.5)]";"[0]"
2070;0.0926020145416;"[6.041523, 5.7008772]";"[(782.5, 245.5), (558.5, 226.5)]";"[0, 0]"
2071;0.11594581604;"[6.6708322]";"[(784.5, 249.5)]";"[0]"
2072;0.0977430343628;"[6.3639612, 5.7008772]";"[(785.5, 255.5), (562.5, 236.5)]";"[0, 0]"
