frameno;frametime;radious;cir_pos;color
5278;0.150690793991;"[6.5192022, 5.7008772, 7.3824115]";"[(680.5, 218.5), (487.5, 203.5), (927.5, 329.5)]";"[0, 0, 0]"
5279;0.146255970001;"[6.5192022, 6.3639612, 5.7008772]";"[(685.5, 217.5), (933.5, 327.5), (493.5, 201.5)]";"[0, 0, 0]"
5280;0.125382900238;"[6.5192022, 6.6708322]";"[(496.5, 202.5), (688.5, 216.5)]";"[0, 0]"
5281;0.137029886246;"[6.041523, 6.6708322]";"[(498.5, 203.5), (690.5, 218.5)]";"[0, 0]"
5282;0.13654589653;"[6.5192022, 6.6708322]";"[(503.5, 205.5), (694.5, 221.5)]";"[0, 0]"
5283;0.142341136932;"[6.5192022, 5.7008772]";"[(508.5, 206.5), (699.5, 223.5)]";"[0, 0]"
5284;0.119214057922;"[6.3639612, 5.7008772]";"[(703.5, 225.5), (512.5, 209.5)]";"[0, 0]"
5285;0.129014968872;"[6.6708322, 6.3639612]";"[(532.5, 372.5), (705.5, 226.5)]";"[0, 0]"
5286;0.137124061584;"[6.3639612, 5.7008772]";"[(709.5, 224.5), (534.5, 371.5)]";"[0, 0]"
5287;0.116580963135;"[6.6708322, 6.6708322, 6.5192022]";"[(538.5, 370.5), (711.5, 224.5), (957.5, 332.5)]";"[0, 0, 0]"
5288;0.130115032196;"[5.7008772, 5.7008772, 7.905694]";"[(521.5, 207.5), (712.5, 222.5), (958.5, 331.5)]";"[0, 0, 0]"
5289;0.144204139709;"[6.3639612, 6.6708322, 7.7781744]";"[(713.5, 222.5), (522.5, 207.5), (959.5, 331.5)]";"[0, 0, 0]"
