frameno;frametime;recarea;cir_pos;color
412;0.0127639770508;"177600";"[(711, 665), (462, 650)]";"[0, 0]"
413;0.0209200382233;"177600";"[(711, 666), (465, 655)]";"[0, 0]"
414;0.0124371051788;"177600";"[(711, 669), (462, 657)]";"[0, 0]"
415;0.0118608474731;"177600";"[(464, 661)]";"[0]"
416;0.0124449729919;"177600";"[(461, 663)]";"[0]"
417;0.0473248958588;"177600";"[(668, 873)]";"[0]"
418;0.100370883942;"1517799";"[(711, 681), (464, 670), (668, 877)]";"[0, 0, 0]"
419;0.0193910598755;"217689";"[(464, 672), (666, 879)]";"[0, 0]"
420;0.0160410404205;"217689";"[(713, 686), (460, 675)]";"[0, 0]"
421;0.014365196228;"217689";"[(464, 679)]";"[0]"
422;0.0164339542389;"217689";"[(465, 683)]";"[0]"
423;0.0161859989166;"217689";"[(463, 686), (667, 893)]";"[0, 0]"
424;0.0160591602325;"217689";"[(711, 699), (464, 688)]";"[0, 0]"
425;0.0128571987152;"217689";"[(711, 704)]";"[0]"
426;0.0172791481018;"217689";"[(710, 708), (664, 905), (462, 696)]";"[0, 0, 0]"
427;0.0144181251526;"217689";"[(708, 712), (457, 699)]";"[0, 0]"
428;0.0154321193695;"217689";"[(709, 714)]";"[0]"
429;0.0138080120087;"217689";"[(461, 705)]";"[0]"
430;0.0156309604645;"217689";"[(464, 711)]";"[0]"
431;0.0203049182892;"217689";"[(713, 727), (466, 718), (667, 925)]";"[0, 0, 0]"
432;0.0154519081116;"217689";"[(713, 734), (463, 724)]";"[0, 0]"
433;0.0156669616699;"217689";"[(464, 733)]";"[0]"
434;0.0123689174652;"217689";"[(461, 741)]";"[0]"
435;0.0147960186005;"217689";"[(712, 758), (464, 747)]";"[0, 0]"
436;0.0143849849701;"215741";"[(713, 765), (464, 754)]";"[0, 0]"
437;0.0146198272705;"213793";"[(463, 761)]";"[0]"
438;0.0144011974335;"211358";"[(461, 764)]";"[0]"
439;0.0142970085144;"208923";"[(461, 766)]";"[0]"
440;0.0142781734467;"206975";"[(462, 767)]";"[0]"
441;0.014524936676;"205027";"[(713, 780), (464, 768)]";"[0, 0]"
442;0.0149199962616;"203079";"[(465, 769)]";"[0]"
443;0.0154268741608;"201131";"[(712, 782), (465, 771)]";"[0, 0]"
444;0.0222189426422;"197235";"[(713, 785), (461, 774)]";"[0, 0]"
445;0.0146059989929;"193339";"[(711, 788), (462, 777)]";"[0, 0]"
446;0.0173439979553;"188956";"[(713, 791)]";"[0]"
447;0.0130331516266;"183599";"[(714, 792), (463, 782)]";"[0, 0]"
448;0.0126948356628;"178729";"[(713, 798), (464, 786)]";"[0, 0]"
449;0.0130279064178;"173859";"[(711, 804), (461, 792)]";"[0, 0]"
450;0.0152559280396;"169963";"[(709, 811), (459, 798), (659, 1012)]";"[0, 0, 0]"
451;0.0121262073517;"165580";"[(710, 816), (460, 806)]";"[0, 0]"
452;0.0121710300446;"162658";"[(710, 822), (459, 810)]";"[0, 0]"
453;0.0153629779816;"161684";"[(463, 816), (711, 826)]";"[0, 0]"
454;0.0141201019287;"160223";"[(711, 832), (457, 818)]";"[0, 0]"
455;0.013219833374;"159249";"[(712, 836), (460, 824)]";"[0, 0]"
456;0.0150589942932;"158275";"[(709, 841), (459, 829)]";"[0, 0]"
457;0.014347076416;"157301";"[(708, 847), (456, 834)]";"[0, 0]"
458;0.0122880935669;"155840";"[(707, 853), (454, 843)]";"[0, 0]"
459;0.0109779834747;"153892";"[(708, 867)]";"[0]"
460;0.0159850120544;"151944";"[(452, 869), (703, 881)]";"[0, 0]"
461;0.0114190578461;"149022";"[(450, 882)]";"[0]"
462;0.0108280181885;"145613";"[(450, 893)]";"[0]"
463;0.010712146759;"142204";"[(705, 914), (449, 900)]";"[0, 0]"
464;0.0147979259491;"138308";"[(702, 918), (451, 907)]";"[0, 0]"
465;0.0123891830444;"134412";"[(704, 923), (447, 911)]";"[0, 0]"
466;0.0193350315094;"130029";"[(703, 927), (445, 912)]";"[0, 0]"
467;0.0103530883789;"127107";"[(446, 914)]";"[0]"
468;0.0114018917084;"124185";"[(446, 915), (701, 927)]";"[0, 0]"
469;0.0118918418884;"121750";"[(702, 931), (442, 916)]";"[0, 0]"
470;0.0151660442352;"116880";"[(448, 924)]";"[0]"
471;0.0108389854431;"112010";"[(703, 943), (448, 930)]";"[0, 0]"
472;0.0126070976257;"106653";"[(450, 936)]";"[0]"
473;0.00816011428833;"98861";"[(705, 951)]";"[0]"
474;0.00856900215149;"90582";"[(706, 961)]";"[0]"
475;0.0101978778839;"82303";"[(704, 971), (449, 959)]";"[0, 0]"
476;0.00788712501526;"77433";"[(445, 968)]";"[0]"
