frameno;frametime;radious;cir_pos;color
277;0.110987186432;"[5.7008772]";"[(635, 307)]";"[0]"
278;0.0948150157928;"[]";"[]";"[]"
279;0.0890381336212;"[6.6708322]";"[(380, 286)]";"[0]"
280;0.0864880084991;"[]";"[]";"[]"
281;0.0908620357513;"[6.6708322]";"[(376, 283)]";"[0]"
282;0.0894899368286;"[5.7008772, 6.6708322]";"[(637, 300), (379, 281)]";"[0, 0]"
283;0.100487947464;"[5.7008772]";"[(377, 279)]";"[0]"
284;0.0974299907684;"[5.7008772]";"[(636, 297)]";"[0]"
285;0.101774930954;"[6.6708322]";"[(376, 277)]";"[0]"
286;0.091854095459;"[7.7781744, 6.6708322]";"[(633, 294), (376, 277)]";"[0, 0]"
287;0.115176200867;"[7.5166483, 5.7008772]";"[(635, 295), (375, 276)]";"[0, 0]"
288;0.114716053009;"[6.041523]";"[(637, 293)]";"[0]"
289;0.0958249568939;"[]";"[]";"[]"
290;0.0992081165314;"[6.6708322]";"[(378, 273)]";"[0]"
291;0.0890028476715;"[6.5192022]";"[(635, 290)]";"[0]"
292;0.113947868347;"[5.7008772]";"[(376, 270)]";"[0]"
293;0.133354902267;"[]";"[]";"[]"
294;0.110429048538;"[6.6708322]";"[(376, 270)]";"[0]"
295;0.0892260074615;"[7.905694]";"[(639, 290)]";"[0]"
296;0.115003108978;"[7.905694, 5.7008772]";"[(383, 275), (848, 437)]";"[0, 0]"
297;0.114269971848;"[6.5192022]";"[(639, 295)]";"[0]"
298;0.0909190177917;"[6.6708322]";"[(380, 278)]";"[0]"
299;0.0891420841217;"[6.5192022]";"[(642, 295)]";"[0]"
300;0.102653980255;"[6.041523, 7.3824115]";"[(641, 297), (384, 278)]";"[0, 0]"
301;0.0887131690979;"[]";"[]";"[]"
302;0.111658096313;"[]";"[]";"[]"
303;0.114905834198;"[6.6708322, 5.7008772]";"[(638, 293), (378, 275)]";"[0, 0]"
304;0.117558002472;"[6.9641943, 6.6708322]";"[(637, 293), (376, 275)]";"[0, 0]"
305;0.111140966415;"[]";"[]";"[]"
306;0.120414018631;"[]";"[]";"[]"
307;0.0923180580139;"[6.6708322]";"[(376, 277)]";"[0]"
308;0.100828886032;"[6.9641943]";"[(380, 277)]";"[0]"
309;0.107833147049;"[6.041523]";"[(639, 295)]";"[0]"
310;0.110542058945;"[]";"[]";"[]"
311;0.0897970199585;"[]";"[]";"[]"
312;0.106664896011;"[]";"[]";"[]"
313;0.113070964813;"[]";"[]";"[]"
314;0.115019083023;"[6.6708322, 5.7008772]";"[(378, 275), (844, 439)]";"[0, 0]"
315;0.109215021133;"[6.6708322]";"[(380, 275)]";"[0]"
316;0.0982820987701;"[7.1063352]";"[(641, 293)]";"[0]"
317;0.116114854813;"[]";"[]";"[]"
318;0.0915868282318;"[6.041523]";"[(641, 291)]";"[0]"
319;0.11471414566;"[7.7781744, 7.1063352]";"[(637, 289), (844, 436)]";"[0, 0]"
320;0.0927188396454;"[6.6708322]";"[(638, 289)]";"[0]"
321;0.0913078784943;"[7.6485291]";"[(640, 289)]";"[0]"
322;0.112346172333;"[7.905694]";"[(639, 291)]";"[0]"
323;0.107365131378;"[]";"[]";"[]"
324;0.0912108421326;"[]";"[]";"[]"
325;0.0945870876312;"[5.7008772]";"[(383, 277)]";"[0]"
326;0.110580921173;"[6.6708322, 6.6708322]";"[(644, 298), (384, 280)]";"[0, 0]"
327;0.117892980576;"[]";"[]";"[]"
328;0.117727994919;"[6.3639612, 6.6708322]";"[(643, 298), (385, 280)]";"[0, 0]"
329;0.118375062943;"[6.6708322]";"[(387, 280)]";"[0]"
330;0.090215921402;"[6.6708322]";"[(648, 298)]";"[0]"
331;0.0974109172821;"[6.6708322, 5.7008772]";"[(647, 297), (389, 281)]";"[0, 0]"
332;0.100847005844;"[6.5192022, 5.7008772]";"[(647, 298), (389, 281)]";"[0, 0]"
333;0.112286090851;"[6.041523, 6.6708322, 5.7008772]";"[(647, 297), (390, 279), (855, 440)]";"[0, 0, 0]"
334;0.120074987411;"[6.6708322]";"[(645, 295)]";"[0]"
335;0.0996198654175;"[7.7781744, 5.7008772]";"[(643, 295), (385, 278)]";"[0, 0]"
336;0.118974924088;"[7.7781744, 7.1063352]";"[(640, 297), (384, 279)]";"[0, 0]"
337;0.111878156662;"[6.6708322, 6.6708322]";"[(638, 298), (376, 280)]";"[0, 0]"
338;0.097216129303;"[6.5192022, 5.7008772]";"[(633, 300), (373, 281)]";"[0, 0]"
339;0.130023002625;"[7.6485291, 6.5192022]";"[(629, 299), (368, 280)]";"[0, 0]"
340;0.105612039566;"[6.9641943]";"[(628, 298)]";"[0]"
341;0.111581087112;"[6.5192022, 5.7008772]";"[(628, 296), (367, 277)]";"[0, 0]"
342;0.141407966614;"[7.6485291]";"[(371, 276)]";"[0]"
343;0.131419897079;"[7.6485291, 5.7008772]";"[(629, 293), (372, 344)]";"[0, 1]"
344;0.0918800830841;"[]";"[]";"[]"
