frameno;frametime;filtertime;radious;cir_pos;color
2860;0.118262052536;0.00330400466919;"[7.6485291]";"[(1051, 345)]";"[1]"
2861;0.10669708252;0.00272393226624;"[8.6313381]";"[(1032, 350)]";"[1]"
2862;0.125701189041;0.0028030872345;"[7.905694]";"[(1010, 358)]";"[1]"
2863;0.125185966492;0.00395202636719;"[7.6485291]";"[(981, 357)]";"[1]"
2864;0.113336086273;0.00135898590088;"[8.8600225]";"[(945, 351)]";"[1]"
2865;0.114784002304;0.00322318077087;"[8.6313381]";"[(923, 342)]";"[1]"
2866;0.102264881134;0.00266909599304;"[8.7464275]";"[(908, 338)]";"[1]"
2867;0.115309000015;0.00279402732849;"[8.7464275]";"[(891, 329)]";"[1]"
2868;0.11985206604;0.00445508956909;"[8.7464275]";"[(873, 316)]";"[1]"
2869;0.105660200119;0.00225400924683;"[7.7781744]";"[(855, 303)]";"[1]"
2870;0.120505094528;0.00248193740845;"[8.276473]";"[(837, 298)]";"[1]"
2871;0.139482975006;0.00176501274109;"[6.9641943]";"[(824, 300)]";"[1]"
2872;0.099004983902;0.00217199325562;"[7.6485291]";"[(814, 306)]";"[1]"
2873;0.105610847473;0.00274610519409;"[8.7464275]";"[(803, 312)]";"[1]"
2874;0.103077173233;0.00275707244873;"[8.6313381]";"[(786, 314)]";"[1]"
2875;0.121291875839;0.00309896469116;"[6.5192022, 8.8600225]";"[(1793, 386), (770, 312)]";"[0, 1]"
2876;0.111064195633;0.00274586677551;"[9.1923885]";"[(754, 308)]";"[1]"
2877;0.107192993164;0.00217890739441;"[7.7781744]";"[(736, 302)]";"[1]"
2878;0.102741956711;0.0026650428772;"[8.7464275]";"[(728, 296)]";"[1]"
2879;0.111742973328;0.00289297103882;"[6.5192022, 8.7464275]";"[(1752, 358), (729, 274)]";"[0, 1]"
2880;0.109643936157;0.00235199928284;"[8.276473]";"[(713, 249)]";"[1]"
2881;0.102141857147;0.00127506256104;"[8.6313381]";"[(687, 225)]";"[1]"
2882;0.125813007355;0.00286316871643;"[8.6313381, 8.7464275]";"[(1683, 316), (661, 212)]";"[0, 1]"
2883;0.141277074814;0.00446391105652;"[7.6485291]";"[(652, 210)]";"[1]"
2884;0.111371994019;0.00262093544006;"[9.3005381, 8.6313381]";"[(1674, 314), (651, 211)]";"[0, 1]"
2885;0.102504014969;0.00209712982178;"[8.5146933, 5.7008772, 7.7781744]";"[(1676, 317), (961, 398), (649, 216)]";"[0, 0, 1]"
2886;0.10332608223;0.00177001953125;"[8.8600225]";"[(639, 221)]";"[1]"
2887;0.117964982986;0.00178289413452;"[6.9641943, 7.6485291]";"[(1658, 331), (628, 230)]";"[0, 1]"
2888;0.108308076859;0.00151681900024;"[8.6313381]";"[(622, 245)]";"[1]"
2889;0.127632141113;0.00291109085083;"[9.1923885]";"[(617, 254)]";"[1]"
2890;0.118745088577;0.00317096710205;"[8.6313381, 8.7464275]";"[(1645, 375), (617, 263)]";"[0, 1]"
2891;0.112711906433;0.00207901000977;"[5.7008772, 8.8600225]";"[(1648, 386), (615, 268)]";"[0, 1]"
2892;0.118829011917;0.00135183334351;"[8.7464275]";"[(603, 274)]";"[1]"
2893;0.107522010803;0.00219106674194;"[8.6313381, 8.276473]";"[(588, 288), (163, 231)]";"[1, 1]"
2894;0.106273174286;0.00229907035828;"[7.6485291]";"[(567, 286)]";"[1]"
2895;0.106686115265;0.0026969909668;"[9.3005381]";"[(549, 281)]";"[1]"
2896;0.0938189029694;0.002690076828;"[8.6313381]";"[(540, 280)]";"[1]"
2897;0.0945539474487;0.00268793106079;"[8.8600225]";"[(532, 275)]";"[1]"
2898;0.111064195633;0.00276207923889;"[9.1923885]";"[(526, 257)]";"[1]"
2899;0.101446151733;0.00178909301758;"[9.1923885]";"[(523, 240)]";"[1]"
2900;0.139205932617;0.00266599655151;"[9.3005381]";"[(519, 229)]";"[1]"
2901;0.115675926208;0.00288414955139;"[9.3005381, 9.3005381]";"[(1570, 353), (519, 229)]";"[0, 1]"
2902;0.1096098423;0.0025839805603;"[8.5146933]";"[(528, 236)]";"[1]"
2903;0.098836183548;0.00268006324768;"[8.7464275]";"[(541, 245)]";"[1]"
2904;0.119788885117;0.00273895263672;"[8.8600225]";"[(552, 255)]";"[1]"
2905;0.128411054611;0.00349402427673;"[8.5146933]";"[(566, 265)]";"[1]"
2906;0.112243890762;0.00138807296753;"[8.5146933]";"[(583, 274)]";"[1]"
2907;0.121713876724;0.00254201889038;"[6.041523, 7.6485291]";"[(1671, 341), (585, 279)]";"[0, 1]"
2908;0.109469175339;0.00335192680359;"[9.617692]";"[(599, 278)]";"[1]"
2909;0.0996549129486;0.00318193435669;"[9.5131493]";"[(617, 267)]";"[1]"
2910;0.119349002838;0.00294303894043;"[9.3005381]";"[(627, 251)]";"[1]"
2911;0.116300106049;0.00277018547058;"[8.8600225]";"[(629, 234)]";"[1]"
2912;0.0981311798096;0.002610206604;"[9.3005381]";"[(623, 220)]";"[1]"
2913;0.122807979584;0.00139617919922;"[5.7008772, 9.3005381]";"[(963, 389), (621, 214)]";"[0, 1]"
2914;0.0967020988464;-1;"[]";"[]";"[]"
2915;0.126579046249;0.00289297103882;"[7.6485291, 8.8600225]";"[(1694, 264), (645, 230)]";"[0, 1]"
2916;0.118720054626;0.00280904769897;"[8.7464275]";"[(650, 240)]";"[1]"
2917;0.102751970291;0.00262999534607;"[8.6313381]";"[(648, 248)]";"[1]"
2918;0.117743968964;0.00137305259705;"[8.8600225]";"[(646, 254)]";"[1]"
2919;0.113463163376;0.00222897529602;"[8.7464275]";"[(645, 262)]";"[1]"
2920;0.116225004196;0.00136280059814;"[8.8600225]";"[(644, 269)]";"[1]"
2921;0.101829051971;0.00197696685791;"[9.5131493]";"[(639, 271)]";"[1]"
2922;0.101473093033;-1;"[]";"[]";"[]"
2923;0.10101890564;0.00258684158325;"[8.6313381]";"[(614, 268)]";"[1]"
2924;0.111965894699;-1;"[]";"[]";"[]"
2925;0.12583398819;0.00298404693604;"[9.3005381]";"[(579, 252)]";"[1]"
2926;0.129752874374;0.00297498703003;"[7.3824115, 8.8600225]";"[(1723, 310), (570, 241)]";"[0, 1]"
2927;0.125889062881;0.00301098823547;"[8.6313381]";"[(568, 227)]";"[1]"
2928;0.126206159592;-1;"[]";"[]";"[]"
2929;0.0940549373627;-1;"[]";"[]";"[]"
2930;0.0997741222382;0.00166296958923;"[5.7008772, 8.6313381]";"[(908, 406), (550, 219)]";"[0, 1]"
2931;0.11501121521;0.0027871131897;"[7.7781744, 8.7464275]";"[(907, 419), (546, 231)]";"[0, 1]"
2932;0.127084970474;0.00334715843201;"[7.905694, 8.8600225]";"[(1717, 302), (546, 239)]";"[0, 1]"
2933;0.110373973846;0.0012948513031;"[7.905694, 9.1923885]";"[(913, 433), (553, 243)]";"[0, 1]"
2934;0.125149011612;0.00361704826355;"[9.617692]";"[(561, 245)]";"[1]"
2935;0.111326932907;0.00170016288757;"[6.6708322, 9.1923885]";"[(927, 436), (568, 244)]";"[0, 1]"
2936;0.119184970856;0.00309205055237;"[8.8600225]";"[(566, 238)]";"[1]"
2937;0.119735956192;0.0026330947876;"[6.6708322, 9.1923885]";"[(1755, 310), (564, 240)]";"[0, 1]"
2938;0.116286039352;0.0024139881134;"[7.6485291]";"[(1773, 301)]";"[0]"
2939;0.124095916748;0.00147795677185;"[6.6708322]";"[(592, 214)]";"[1]"
2940;0.0939159393311;-1;"[]";"[]";"[]"
2941;0.117860078812;0.00287699699402;"[7.6485291]";"[(610, 191)]";"[1]"
2942;0.126435041428;0.00302577018738;"[9.3005381]";"[(609, 181)]";"[1]"
2943;0.137226819992;0.00290989875793;"[7.905694, 8.6313381]";"[(981, 371), (612, 176)]";"[0, 1]"
2944;0.0913279056549;-1;"[]";"[]";"[]"
2945;0.123208999634;0.00139689445496;"[9.5131493]";"[(624, 191)]";"[1]"
2946;0.0953240394592;0.00165200233459;"[9.1923885]";"[(623, 197)]";"[1]"
2947;0.121311903;0.00175905227661;"[9.5131493]";"[(623, 205)]";"[1]"
2948;0.120280981064;0.00276684761047;"[9.5131493]";"[(619, 206)]";"[1]"
2949;0.121211051941;0.00219488143921;"[6.6708322]";"[(613, 206)]";"[1]"
2950;0.119719982147;0.00303816795349;"[9.1923885]";"[(606, 212)]";"[1]"
2951;0.125424146652;0.00303292274475;"[8.6313381]";"[(600, 217)]";"[1]"
2952;0.11939907074;0.00318002700806;"[9.617692]";"[(593, 222)]";"[1]"
2953;0.103852987289;0.00258898735046;"[8.7464275]";"[(575, 203)]";"[1]"
2954;0.106354951859;0.00274300575256;"[8.6313381]";"[(558, 174)]";"[1]"
2955;0.0929791927338;0.0026159286499;"[8.8600225]";"[(547, 147)]";"[1]"
2956;0.119865894318;0.00241589546204;"[8.8600225]";"[(535, 126)]";"[1]"
2957;0.119665145874;0.00134301185608;"[8.5146933]";"[(523, 115)]";"[1]"
2958;0.0972609519958;-1;"[]";"[]";"[]"
2959;0.119799852371;0.00135898590088;"[8.7464275]";"[(532, 133)]";"[1]"
2960;0.120201826096;0.00220894813538;"[8.7464275]";"[(540, 160)]";"[1]"
2961;0.12452507019;0.00348401069641;"[9.5131493]";"[(543, 186)]";"[1]"
2962;0.126061916351;0.00292491912842;"[8.7464275]";"[(538, 206)]";"[1]"
2963;0.107273817062;0.00165700912476;"[7.7781744, 8.8600225]";"[(925, 429), (537, 224)]";"[0, 1]"
2964;0.105453968048;0.00166606903076;"[7.7781744]";"[(542, 234)]";"[1]"
2965;0.115238189697;0.00283479690552;"[9.1923885]";"[(544, 245)]";"[1]"
2966;0.124023914337;0.00239181518555;"[7.905694]";"[(547, 250)]";"[1]"
2967;0.0999350547791;-1;"[]";"[]";"[]"
2968;0.11212182045;0.00227808952332;"[9.1923885, 7.905694]";"[(1896, 303), (566, 262)]";"[0, 1]"
2969;0.110550880432;0.00270414352417;"[8.7464275]";"[(577, 258)]";"[1]"
2970;0.115852117538;0.0028281211853;"[7.905694, 8.7464275]";"[(969, 456), (578, 247)]";"[0, 1]"
2971;0.119910001755;-1;"[]";"[]";"[]"
2972;0.113241910934;0.00136494636536;"[7.905694]";"[(555, 201)]";"[1]"
2973;0.124200105667;0.0028600692749;"[8.8600225]";"[(552, 191)]";"[1]"
2974;0.140660047531;0.00253105163574;"[7.905694]";"[(563, 193)]";"[1]"
2975;0.11390209198;0.00223612785339;"[7.905694]";"[(576, 199)]";"[1]"
2976;0.121838092804;0.0028281211853;"[9.617692]";"[(575, 220)]";"[1]"
2977;0.122544050217;0.00284600257874;"[8.8600225]";"[(571, 248)]";"[1]"
2978;0.0956101417542;0.00137710571289;"[5.5226803]";"[(1174, 627)]";"[0]"
2979;0.123187065125;0.00348520278931;"[9.617692]";"[(579, 317)]";"[1]"
2980;0.0985321998596;-1;"[]";"[]";"[]"
2981;0.116649150848;-1;"[]";"[]";"[]"
2982;0.122740030289;-1;"[]";"[]";"[]"
2983;0.112674951553;-1;"[]";"[]";"[]"
2984;0.0924310684204;-1;"[]";"[]";"[]"
2985;0.127601861954;-1;"[]";"[]";"[]"
2986;0.120939970016;0.00246787071228;"[7.905694]";"[(528, 273)]";"[1]"
2987;0.119836091995;0.00288510322571;"[8.7464275]";"[(512, 283)]";"[1]"
2988;0.0985560417175;0.00263690948486;"[8.7464275]";"[(500, 295)]";"[1]"
2989;0.120262145996;0.0029559135437;"[9.1923885]";"[(492, 310)]";"[1]"
2990;0.123440980911;-1;"[]";"[]";"[]"
2991;0.122102975845;0.00359606742859;"[9.617692]";"[(491, 329)]";"[1]"
2992;0.0967988967896;0.00218510627747;"[7.905694]";"[(486, 327)]";"[1]"
2993;0.112306118011;-1;"[]";"[]";"[]"
2994;0.116656064987;0.00175786018372;"[9.617692]";"[(493, 329)]";"[1]"
2995;0.116688013077;0.00271987915039;"[5.5226803, 8.7464275]";"[(918, 556), (504, 336)]";"[0, 1]"
2996;0.121626138687;-1;"[]";"[]";"[]"
2997;0.120887994766;-1;"[]";"[]";"[]"
2998;0.116886854172;0.00138211250305;"[5.7008772]";"[(955, 556)]";"[0]"
2999;0.112452030182;-1;"[]";"[]";"[]"
3000;0.112020015717;0.00143218040466;"[5.7008772]";"[(947, 530)]";"[0]"
3001;0.108583927155;0.00259399414062;"[8.7464275]";"[(520, 296)]";"[1]"
3002;0.108868122101;0.00145411491394;"[5.7008772]";"[(946, 516)]";"[0]"
3003;0.135390043259;0.00143480300903;"[5.7008772]";"[(957, 518)]";"[0]"
3004;0.100230932236;0.00130319595337;"[5.7008772]";"[(967, 524)]";"[0]"
3005;0.117651939392;0.00184607505798;"[8.8600225]";"[(542, 312)]";"[1]"
3006;0.123425006866;-1;"[]";"[]";"[]"
3007;0.121515035629;-1;"[]";"[]";"[]"
3008;0.118276119232;-1;"[]";"[]";"[]"
3009;0.108826875687;-1;"[]";"[]";"[]"
3010;0.11879992485;-1;"[]";"[]";"[]"
3011;0.115065097809;-1;"[]";"[]";"[]"
3012;0.124006986618;0.00346684455872;"[9.5131493]";"[(526, 415)]";"[1]"
3013;0.126665115356;0.00286078453064;"[8.5146933]";"[(504, 420)]";"[1]"
3014;0.116340875626;-1;"[]";"[]";"[]"
3015;0.104327917099;-1;"[]";"[]";"[]"
3016;0.0989110469818;-1;"[]";"[]";"[]"
3017;0.129498958588;-1;"[]";"[]";"[]"
3018;0.113438844681;-1;"[]";"[]";"[]"
3019;0.0976409912109;-1;"[]";"[]";"[]"
3020;0.105785131454;0.00207185745239;"[7.6485291]";"[(482, 383)]";"[1]"
3021;0.113927841187;0.0022611618042;"[8.7464275]";"[(482, 404)]";"[1]"
3022;0.12891793251;0.00295901298523;"[6.6708322]";"[(922, 667)]";"[0]"
3023;0.110783100128;-1;"[]";"[]";"[]"
3024;0.0960438251495;0.00130200386047;"[6.5192022]";"[(934, 710)]";"[0]"
3025;0.113849878311;-1;"[]";"[]";"[]"
3026;0.0999958515167;0.00259399414062;"[5.7008772, 8.7464275]";"[(935, 731), (490, 492)]";"[0, 1]"
3027;0.118417978287;0.00290107727051;"[8.6313381]";"[(505, 494)]";"[1]"
3028;0.117618083954;0.0029079914093;"[8.6313381]";"[(527, 486)]";"[1]"
3029;0.117802143097;0.00141191482544;"[5.7008772]";"[(982, 712)]";"[0]"
3030;0.134670972824;0.00288915634155;"[6.6708322, 8.8600225]";"[(981, 702), (530, 464)]";"[0, 1]"
3031;0.111328840256;0.00131511688232;"[7.1063352]";"[(977, 696)]";"[0]"
3032;0.0953040122986;-1;"[]";"[]";"[]"
3033;0.122750997543;0.0014328956604;"[8.7464275]";"[(975, 710)]";"[0]"
3034;0.0955069065094;-1;"[]";"[]";"[]"
3035;0.111370801926;-1;"[]";"[]";"[]"
3036;0.0933039188385;-1;"[]";"[]";"[]"
3037;0.117617845535;-1;"[]";"[]";"[]"
3038;0.115953922272;-1;"[]";"[]";"[]"
3039;0.124418973923;0.00298500061035;"[8.8600225]";"[(503, 542)]";"[1]"
3040;0.131239891052;0.0029661655426;"[9.3005381]";"[(495, 563)]";"[1]"
3041;0.0999569892883;0.00264286994934;"[8.7464275]";"[(489, 587)]";"[1]"
3042;0.114390134811;-1;"[]";"[]";"[]"
3043;0.109112024307;-1;"[]";"[]";"[]"
3044;0.115820884705;-1;"[]";"[]";"[]"
3045;0.100599050522;-1;"[]";"[]";"[]"
3046;0.113313913345;-1;"[]";"[]";"[]"
3047;0.144734144211;-1;"[]";"[]";"[]"
3048;0.137573003769;-1;"[]";"[]";"[]"
3049;0.117269992828;-1;"[]";"[]";"[]"
3050;0.100975990295;0.00218105316162;"[7.7781744]";"[(407, 653)]";"[1]"
3051;0.11185503006;0.00186395645142;"[6.6708322]";"[(892, 942)]";"[0]"
3052;0.118001937866;0.00144696235657;"[5.7008772]";"[(899, 954)]";"[0]"
3053;0.0965688228607;-1;"[]";"[]";"[]"
3054;0.111043214798;-1;"[]";"[]";"[]"
3055;0.132533073425;0.00205302238464;"[6.5192022]";"[(902, 1004)]";"[0]"
3056;0.137037038803;0.00256609916687;"[7.6485291]";"[(415, 739)]";"[1]"
3057;0.132631063461;0.0024049282074;"[8.8600225, 7.905694]";"[(912, 1040), (424, 755)]";"[0, 1]"
3058;0.113796949387;-1;"[]";"[]";"[]"
3059;0.0953269004822;0.00127911567688;"[6.5192022]";"[(958, 1041)]";"[0]"
3060;0.123555183411;-1;"[]";"[]";"[]"
3061;0.124657869339;0.00149202346802;"[6.041523]";"[(970, 1024)]";"[0]"
3062;0.121053218842;0.00271701812744;"[6.041523]";"[(963, 1012)]";"[0]"
3063;0.118054151535;-1;"[]";"[]";"[]"
3064;0.113689899445;-1;"[]";"[]";"[]"
3065;0.171288013458;0.00267601013184;"[8.8600225]";"[(958, 1016)]";"[0]"
3066;0.137857913971;-1;"[]";"[]";"[]"
3067;0.128345012665;-1;"[]";"[]";"[]"
3068;0.116729021072;-1;"[]";"[]";"[]"
3069;0.126991033554;-1;"[]";"[]";"[]"
3070;0.113689184189;-1;"[]";"[]";"[]"
3071;0.110798835754;-1;"[]";"[]";"[]"
3072;0.115125894547;-1;"[]";"[]";"[]"
3073;0.126430988312;0.00302982330322;"[9.1923885]";"[(382, 559)]";"[1]"
3074;0.118421792984;-1;"[]";"[]";"[]"
3075;0.13050699234;0.00309705734253;"[9.1923885]";"[(362, 464)]";"[1]"
3076;0.120801925659;-1;"[]";"[]";"[]"
3077;0.124424934387;-1;"[]";"[]";"[]"
3078;0.126448869705;0.00245881080627;"[7.6485291]";"[(331, 347)]";"[1]"
3079;0.0927331447601;-1;"[]";"[]";"[]"
3080;0.117324829102;-1;"[]";"[]";"[]"
3081;0.0995740890503;-1;"[]";"[]";"[]"
3082;0.124132871628;-1;"[]";"[]";"[]"
3083;0.130748987198;-1;"[]";"[]";"[]"
3084;0.127279043198;0.00154805183411;"[5.7008772]";"[(871, 484)]";"[0]"
3085;0.147560119629;0.00206685066223;"[5.7008772]";"[(868, 479)]";"[0]"
3086;0.141133069992;-1;"[]";"[]";"[]"
3087;0.129623174667;0.00293898582458;"[7.7781744, 8.8600225]";"[(863, 473), (292, 176)]";"[0, 1]"
3088;0.128014087677;0.0029399394989;"[8.7464275]";"[(296, 159)]";"[1]"
3089;0.120774030685;0.0022280216217;"[6.041523, 7.905694]";"[(875, 443), (293, 142)]";"[0, 1]"
3090;0.112004041672;0.00185489654541;"[6.6708322]";"[(293, 132)]";"[1]"
3091;0.108281135559;0.00269103050232;"[8.8600225]";"[(294, 120)]";"[1]"
3092;0.116066217422;0.00271201133728;"[6.9641943, 8.6313381]";"[(886, 418), (300, 110)]";"[0, 1]"
3093;0.119035959244;0.00238800048828;"[7.1063352, 7.905694]";"[(836, 838), (305, 113)]";"[0, 1]"
3094;0.127830028534;0.00292420387268;"[8.7464275]";"[(303, 120)]";"[1]"
3095;0.0983350276947;0.00215411186218;"[7.7781744]";"[(298, 129)]";"[1]"
3096;0.0960330963135;0.00174999237061;"[7.1063352]";"[(297, 139)]";"[1]"
3097;0.107923984528;0.00268006324768;"[8.6313381]";"[(294, 150)]";"[1]"
3098;0.107017040253;-1;"[]";"[]";"[]"
3099;0.114827871323;0.00231289863586;"[7.1063352, 7.6485291]";"[(818, 913), (299, 165)]";"[0, 1]"
3100;0.0976269245148;-1;"[]";"[]";"[]"
3101;0.100144863129;-1;"[]";"[]";"[]"
3102;0.0974400043488;0.00262784957886;"[9.1923885]";"[(292, 184)]";"[1]"
3103;0.123239040375;0.00244283676147;"[7.905694]";"[(269, 178)]";"[1]"
3104;0.118365049362;0.00282907485962;"[8.5146933]";"[(236, 160)]";"[1]"
3105;0.125127077103;0.00303602218628;"[8.5146933]";"[(216, 148)]";"[1]"
3106;0.122750043869;0.00156593322754;"[6.041523]";"[(752, 931)]";"[0]"
3107;0.121492862701;-1;"[]";"[]";"[]"
3108;0.120011806488;0.00434708595276;"[7.905694]";"[(206, 103)]";"[1]"
3109;0.110469102859;0.00215697288513;"[7.1063352, 7.905694]";"[(766, 894), (201, 101)]";"[0, 1]"
3110;0.114691019058;0.00185704231262;"[6.5192022]";"[(193, 109)]";"[1]"
3111;0.115159034729;0.00223302841187;"[7.905694]";"[(199, 123)]";"[1]"
3112;0.130967140198;0.00248503684998;"[6.9641943, 6.041523]";"[(844, 467), (209, 137)]";"[0, 1]"
3113;0.122266054153;0.00183796882629;"[7.5166483, 7.3824115]";"[(786, 939), (217, 152)]";"[0, 1]"
3114;0.107610940933;0.00266003608704;"[7.6485291, 9.1923885]";"[(795, 955), (224, 165)]";"[0, 1]"
3115;0.0981681346893;0.00210499763489;"[7.905694, 7.6485291]";"[(799, 969), (229, 177)]";"[0, 1]"
3116;0.120963096619;0.00293684005737;"[8.5146933]";"[(229, 185)]";"[1]"
3117;0.112831115723;0.00185203552246;"[6.5192022]";"[(234, 183)]";"[1]"
3118;0.10812497139;0.00221514701843;"[7.6485291]";"[(238, 171)]";"[1]"
3119;0.114302158356;0.00136017799377;"[6.041523]";"[(239, 153)]";"[1]"
3120;0.107450962067;0.00173997879028;"[6.5192022]";"[(238, 138)]";"[1]"
3121;0.114063024521;0.00185418128967;"[6.6708322, 6.6708322]";"[(893, 454), (240, 124)]";"[0, 1]"
3122;0.0980739593506;0.00165796279907;"[6.6708322]";"[(243, 114)]";"[1]"
3123;0.122146129608;0.00149416923523;"[6.041523]";"[(907, 442)]";"[0]"
3124;0.128125905991;0.00149202346802;"[6.3639612]";"[(913, 445)]";"[0]"
3125;0.0939209461212;-1;"[]";"[]";"[]"
3126;0.1127140522;0.00144505500793;"[5.7008772]";"[(261, 115)]";"[1]"
3127;0.117172956467;0.0019211769104;"[6.6708322]";"[(261, 120)]";"[1]"
3128;0.114552021027;0.00147700309753;"[5.7008772]";"[(257, 121)]";"[1]"
3129;0.100204944611;0.00136590003967;"[5.7008772]";"[(255, 123)]";"[1]"
3130;0.107289075851;0.00139784812927;"[5.7008772]";"[(248, 121)]";"[1]"
3131;0.112083911896;-1;"[]";"[]";"[]"
3132;0.126468896866;0.00196599960327;"[6.5192022]";"[(233, 119)]";"[1]"
3133;0.127367973328;-1;"[]";"[]";"[]"
3134;0.110690116882;-1;"[]";"[]";"[]"
3135;0.131081819534;-1;"[]";"[]";"[]"
3136;0.131696939468;0.00151205062866;"[6.041523, 5.7008772]";"[(791, 949), (150, 57)]";"[0, 1]"
3137;0.0960538387299;0.00134611129761;"[6.041523]";"[(125, 28)]";"[1]"
3138;0.124465942383;0.00141596794128;"[6.041523]";"[(105, 9)]";"[1]"
3139;0.128340959549;0.0024631023407;"[7.5166483]";"[(90, 7)]";"[1]"
3140;0.0980179309845;0.00175905227661;"[6.5192022]";"[(76, 14)]";"[1]"
3141;0.115120172501;0.00184416770935;"[6.6708322]";"[(58, 28)]";"[1]"
3142;0.124456167221;0.00198292732239;"[6.6708322]";"[(40, 39)]";"[1]"
3143;0.124819040298;0.00201106071472;"[6.6708322]";"[(24, 44)]";"[1]"
3144;0.140491008759;0.00157999992371;"[5.7008772]";"[(16, 49)]";"[1]"
3145;0.102896928787;-1;"[]";"[]";"[]"
3146;0.0916149616241;-1;"[]";"[]";"[]"
3147;0.109994888306;-1;"[]";"[]";"[]"
3148;0.103945016861;0.00167894363403;"[5.7008772]";"[(33, 19)]";"[1]"
3149;0.0996949672699;0.00191402435303;"[6.6708322]";"[(813, 414)]";"[0]"
3150;0.097617149353;0.00175595283508;"[6.6708322]";"[(821, 399)]";"[0]"
3151;0.112272977829;-1;"[]";"[]";"[]"
3152;0.104538917542;0.00211811065674;"[7.7781744, 7.905694]";"[(821, 365), (735, 924)]";"[0, 0]"
3153;0.11601805687;0.00192284584045;"[6.5192022]";"[(831, 358)]";"[0]"
3154;0.121450185776;0.00201606750488;"[6.5192022]";"[(836, 358)]";"[0]"
3155;0.12611579895;-1;"[]";"[]";"[]"
3156;0.127453804016;-1;"[]";"[]";"[]"
3157;0.126170158386;-1;"[]";"[]";"[]"
3158;0.121110916138;-1;"[]";"[]";"[]"
3159;0.109046936035;-1;"[]";"[]";"[]"
3160;0.127838134766;-1;"[]";"[]";"[]"
3161;0.115716934204;-1;"[]";"[]";"[]"
3162;0.108327150345;-1;"[]";"[]";"[]"
3163;0.102985858917;-1;"[]";"[]";"[]"
3164;0.111564874649;-1;"[]";"[]";"[]"
3165;0.0926909446716;-1;"[]";"[]";"[]"
3166;0.10248708725;-1;"[]";"[]";"[]"
3167;0.0925331115723;-1;"[]";"[]";"[]"
3168;0.105433940887;-1;"[]";"[]";"[]"
3169;0.123119115829;-1;"[]";"[]";"[]"
3170;0.123064041138;-1;"[]";"[]";"[]"
3171;0.123038053513;-1;"[]";"[]";"[]"
3172;0.119660139084;-1;"[]";"[]";"[]"
3173;0.094409942627;-1;"[]";"[]";"[]"
3174;0.115006923676;0.00252199172974;"[7.7781744]";"[(721, 364)]";"[0]"
3175;0.103477954865;-1;"[]";"[]";"[]"
3176;0.100099086761;-1;"[]";"[]";"[]"
3177;0.112906932831;-1;"[]";"[]";"[]"
3178;0.113423109055;-1;"[]";"[]";"[]"
3179;0.123583078384;-1;"[]";"[]";"[]"
3180;0.0953099727631;-1;"[]";"[]";"[]"
3181;0.108340024948;-1;"[]";"[]";"[]"
3182;0.113794088364;-1;"[]";"[]";"[]"
3183;0.109930992126;-1;"[]";"[]";"[]"
3184;0.117954969406;-1;"[]";"[]";"[]"
3185;0.118566989899;-1;"[]";"[]";"[]"
3186;0.0957169532776;-1;"[]";"[]";"[]"
3187;0.107823133469;-1;"[]";"[]";"[]"
3188;0.10298204422;-1;"[]";"[]";"[]"
3189;0.109629869461;-1;"[]";"[]";"[]"
3190;0.129200220108;-1;"[]";"[]";"[]"
3191;0.116498947144;-1;"[]";"[]";"[]"
3192;0.10284280777;-1;"[]";"[]";"[]"
3193;0.0997910499573;-1;"[]";"[]";"[]"
3194;0.0941019058228;-1;"[]";"[]";"[]"
3195;0.119626998901;-1;"[]";"[]";"[]"
3196;0.0970649719238;-1;"[]";"[]";"[]"
3197;0.101880788803;-1;"[]";"[]";"[]"
3198;0.113102197647;-1;"[]";"[]";"[]"
3199;0.0916650295258;-1;"[]";"[]";"[]"
3200;0.0948190689087;-1;"[]";"[]";"[]"
3201;0.120568990707;-1;"[]";"[]";"[]"
3202;0.115427970886;-1;"[]";"[]";"[]"
3203;0.0958638191223;-1;"[]";"[]";"[]"
3204;0.10804605484;-1;"[]";"[]";"[]"
3205;0.118227958679;-1;"[]";"[]";"[]"
3206;0.129578828812;-1;"[]";"[]";"[]"
3207;0.0985658168793;-1;"[]";"[]";"[]"
3208;0.0928020477295;-1;"[]";"[]";"[]"
3209;0.117480039597;-1;"[]";"[]";"[]"
3210;0.118947982788;-1;"[]";"[]";"[]"
3211;0.118965148926;-1;"[]";"[]";"[]"
3212;0.116809844971;-1;"[]";"[]";"[]"
3213;0.116358041763;-1;"[]";"[]";"[]"
3214;0.118481874466;-1;"[]";"[]";"[]"
3215;0.121778011322;-1;"[]";"[]";"[]"
3216;0.0974009037018;-1;"[]";"[]";"[]"
3217;0.121407985687;-1;"[]";"[]";"[]"
3218;0.120445013046;-1;"[]";"[]";"[]"
3219;0.120104074478;-1;"[]";"[]";"[]"
3220;0.134938955307;-1;"[]";"[]";"[]"
3221;0.123484134674;-1;"[]";"[]";"[]"
3222;0.120959997177;-1;"[]";"[]";"[]"
3223;0.118603944778;-1;"[]";"[]";"[]"
3224;0.0970571041107;-1;"[]";"[]";"[]"
