frameno;frametime;radious;cir_pos;color
5147;0.118953943253;"[6.6708322, 6.041523]";"[(453.5, 228.5), (241.5, 212.5)]";"[0, 0]"
5148;0.130271911621;"[5.7008772, 5.7008772]";"[(460.5, 227.5), (248.5, 212.5)]";"[0, 0]"
5149;0.129777908325;"[6.3639612, 5.7008772, 6.041523]";"[(464.5, 229.5), (254.5, 211.5), (711.5, 339.5)]";"[0, 0, 0]"
5150;0.1127409935;"[6.3639612]";"[(460.5, 237.5)]";"[0]"
5151;0.127038955688;"[6.041523, 6.6708322]";"[(251.5, 227.5), (462.5, 242.5)]";"[0, 0]"
5152;0.121186971664;"[6.5192022, 5.7008772]";"[(460.5, 244.5), (249.5, 228.5)]";"[0, 0]"
5153;0.116403102875;"[5.7008772]";"[(240.5, 227.5)]";"[0]"
5154;0.122138023376;"[6.041523, 6.6708322]";"[(231.5, 223.5), (444.5, 240.5)]";"[0, 0]"
5155;0.112243890762;"[6.041523, 5.7008772]";"[(441.5, 239.5), (227.5, 221.5)]";"[0, 0]"
5156;0.0965969562531;"[5.7008772, 6.6708322, 7.5166483]";"[(442.5, 235.5), (228.5, 217.5), (691.5, 349.5)]";"[0, 0, 0]"
5157;0.121371030807;"[6.6708322]";"[(226.5, 216.5)]";"[0]"
5158;0.113898992538;"[6.041523, 6.6708322]";"[(219.5, 215.5), (435.5, 235.5)]";"[0, 0]"
5159;0.105459213257;"[6.3639612, 6.6708322, 7.3824115]";"[(433.5, 237.5), (218.5, 217.5), (682.5, 351.5)]";"[0, 0, 0]"
5160;0.113225221634;"[5.7008772, 6.6708322]";"[(227.5, 221.5), (441.5, 240.5)]";"[0, 0]"
5161;0.132328987122;"[5.7008772, 6.6708322]";"[(237.5, 228.5), (450.5, 250.5)]";"[0, 0]"
5162;0.123896837234;"[5.7008772]";"[(235.5, 235.5)]";"[0]"
5163;0.140413999557;"[5.7008772, 5.7008772]";"[(438.5, 259.5), (1292.5, 446.5)]";"[0, 1]"
5164;0.131034135818;"[6.5192022, 6.6708322, 6.6708322]";"[(430.5, 252.5), (214.5, 227.5), (677.5, 372.5)]";"[0, 0, 0]"
5165;0.120187997818;"[6.5192022, 5.7008772]";"[(208.5, 222.5), (424.5, 247.5)]";"[0, 0]"
5166;0.11284995079;"[6.5192022, 5.7008772]";"[(413.5, 246.5), (195.5, 218.5)]";"[0, 0]"
5167;0.103091955185;"[6.5192022, 5.7008772]";"[(402.5, 246.5), (183.5, 218.5)]";"[0, 0]"
5168;0.0974750518799;"[6.3639612, 5.7008772, 7.7781744]";"[(184.5, 220.5), (403.5, 246.5), (650.5, 367.5)]";"[0, 0, 0]"
5169;0.119421958923;"[6.3639612, 5.7008772]";"[(411.5, 249.5), (193.5, 223.5)]";"[0, 0]"
