frameno;frametime;recpoint;cir_pos;color
3078;0.0148301124573;"[75, 191, 800, 431]";"[(517, 233)]";"[0]"
3079;0.0157580375671;"[75, 205, 800, 445]";"[(732, 256)]";"[0]"
3080;0.0113120079041;"[75, 216, 800, 456]";"[(509, 231)]";"[0]"
3081;0.0148711204529;"[75, 227, 800, 467]";"[(741, 258)]";"[0]"
3082;0.0107998847961;"[75, 237, 800, 477]";"[(744, 258)]";"[0]"
3083;0.0121240615845;"[75, 247, 800, 487]";"[(749, 260)]";"[0]"
3084;0.0110549926758;"[75, 257, 800, 497]";"[(756, 264)]";"[0]"
3085;0.0381999015808;"[75, 268, 800, 508]";"[(756, 263), (533, 239)]";"[0, 0]"
3086;0.00853395462036;"[411, 16, 874, 280]";"[(758, 265)]";"[0]"
3087;0.00997495651245;"[411, 18, 874, 282]";"[(756, 267)]";"[0]"
3088;0.0129249095917;"[410, 19, 873, 283]";"[(525, 243)]";"[0]"
3089;0.00740694999695;"[404, 15, 867, 279]";"[(746, 269)]";"[0]"
3090;0.00730800628662;"[398, 34, 861, 298]";"[(521, 245)]";"[0]"
3091;0.0106408596039;"[392, 55, 855, 319]";"[(745, 272)]";"[0]"
3092;0.00829291343689;"[390, 101, 853, 365]";"[(745, 273)]";"[0]"
3093;0.0108909606934;"[397, 65, 860, 329]";"[(744, 275), (520, 250)]";"[0, 0]"
3094;0.00937604904175;"[404, 28, 867, 292]";"[(743, 274)]";"[0]"
3095;0.023087978363;"[414, 1, 877, 265]";"[(743, 273)]";"[0]"
3096;0.0116739273071;"[50, 152, 800, 392]";"[(741, 272), (516, 248)]";"[0, 0]"
3097;0.0178289413452;"[50, 151, 800, 391]";"[(739, 277), (514, 252)]";"[0, 0]"
3098;0.0140399932861;"[50, 148, 800, 388]";"[(741, 282)]";"[0]"
3099;0.0129070281982;"[50, 148, 800, 388]";"[(741, 279)]";"[0]"
3100;0.0121309757233;"[50, 148, 800, 388]";"[(745, 273), (520, 248)]";"[0, 0]"
3101;0.0112769603729;"[50, 149, 800, 389]";"[(525, 244), (750, 269)]";"[0, 0]"
3102;0.01198387146;"[50, 151, 800, 391]";"[(750, 267)]";"[0]"
3103;0.0100009441376;"[50, 161, 800, 401]";"[(750, 263)]";"[0]"
3104;0.0097348690033;"[50, 195, 800, 435]";"[(747, 261)]";"[0]"
3105;0.0137338638306;"[50, 207, 800, 447]";"[(746, 260)]";"[0]"
3106;0.0126159191132;"[50, 208, 800, 448]";"[(746, 261), (522, 238)]";"[0, 0]"
3107;0.0877161026001;"[50, 199, 800, 439]";"[(746, 261), (522, 238)]";"[0, 0]"
3108;0.0220158100128;"[50, 193, 800, 433]";"[(750, 266), (528, 245)]";"[0, 0]"
3109;0.0146420001984;"[50, 182, 800, 422]";"[(757, 271), (532, 253)]";"[0, 0]"
3110;0.0156028270721;"[50, 162, 800, 402]";"[(763, 279), (539, 259)]";"[0, 0]"
3111;0.012708902359;"[50, 159, 800, 399]";"[(766, 280), (543, 261)]";"[0, 0]"
3112;0.0116100311279;"[50, 158, 800, 398]";"[(544, 261), (768, 279)]";"[0, 0]"
3113;0.0109939575195;"[50, 159, 800, 399]";"[(767, 279), (545, 259)]";"[0, 0]"
3114;0.0647480487823;"[50, 153, 800, 393]";"[(915, 490)]";"[0]"
3115;0.0559849739075;"[396, 368, 800, 608]";"[(915, 490)]";"[0]"
3116;0.0246851444244;"[396, 367, 800, 607]";"[(765, 273)]";"[0]"
3117;0.0269119739532;"[50, 0, 800, 240]";"[(768, 270)]";"[0]"
3118;0.00970101356506;"[247, 150, 798, 390]";"[(547, 249)]";"[0]"
3119;0.00956296920776;"[242, 150, 793, 390]";"[(551, 249), (774, 271)]";"[0, 0]"
3120;0.0131602287292;"[242, 149, 793, 389]";"[(775, 267), (553, 246)]";"[0, 0]"
3121;0.0148949623108;"[243, 148, 794, 388]";"[(775, 266), (553, 244)]";"[0, 0]"
3122;0.0111749172211;"[241, 147, 792, 387]";"[(778, 264)]";"[0]"
3123;0.00890493392944;"[237, 146, 788, 386]";"[(557, 242)]";"[0]"
3124;0.0351409912109;"[229, 144, 780, 384]";"[(778, 263)]";"[0]"
3125;0.013130903244;"[120, 142, 790, 382]";"[(776, 262), (554, 241)]";"[0, 0]"
3126;0.0135509967804;"[115, 141, 785, 381]";"[(776, 260)]";"[0]"
3127;0.0112400054932;"[105, 139, 775, 379]";"[(555, 237)]";"[0]"
3128;0.00986099243164;"[92, 139, 762, 379]";"[(555, 235)]";"[0]"
3129;0.034108877182;"[82, 138, 752, 378]";"[(776, 253)]";"[0]"
3130;0.00998282432556;"[251, 133, 794, 373]";"[(775, 251)]";"[0]"
3131;0.00852203369141;"[246, 132, 789, 372]";"[(549, 227)]";"[0]"
3132;0.013612985611;"[238, 131, 781, 371]";"[(770, 246), (545, 224)]";"[0, 0]"
3133;0.0314519405365;"[231, 130, 774, 370]";"[(767, 244)]";"[0]"
3134;0.0108981132507;"[110, 123, 793, 363]";"[(539, 219), (763, 241)]";"[0, 0]"
3135;0.0146729946136;"[103, 122, 786, 362]";"[(760, 238), (535, 217)]";"[0, 0]"
3136;0.0116291046143;"[99, 121, 782, 361]";"[(759, 239), (534, 217)]";"[0, 0]"
3137;0.0145130157471;"[98, 120, 781, 360]";"[(758, 238)]";"[0]"
3138;0.0180170536041;"[94, 119, 777, 359]";"[(756, 235)]";"[0]"
3139;0.0213150978088;"[86, 118, 769, 358]";"[(753, 233), (528, 210)]";"[0, 0]"
3140;0.0216090679169;"[79, 117, 762, 357]";"[(527, 208), (753, 230)]";"[0, 0]"
3141;0.0217440128326;"[75, 116, 758, 356]";"[(750, 229), (523, 207)]";"[0, 0]"
3142;0.0171320438385;"[71, 115, 754, 355]";"[(522, 205)]";"[0]"
3143;0.0922930240631;"[68, 114, 751, 354]";"[(522, 205)]";"[0]"
3144;0.00986099243164;"[67, 114, 750, 354]";"[(520, 200)]";"[0]"
3145;0.0790219306946;"[70, 114, 753, 354]";"[(890, 435)]";"[0]"
3146;0.0235788822174;"[371, 315, 800, 555]";"[(888, 434)]";"[0]"
3147;0.0163149833679;"[98, 149, 800, 389]";"[(740, 216), (514, 195)]";"[0, 0]"
3148;0.0724110603333;"[94, 149, 796, 389]";"[(740, 216), (514, 195)]";"[0, 0]"
3149;0.0138649940491;"[86, 149, 788, 389]";"[(739, 211)]";"[0]"
3150;0.02143907547;"[79, 148, 781, 388]";"[(511, 185), (739, 209)]";"[0, 0]"
3151;0.0182659626007;"[78, 147, 780, 387]";"[(740, 207)]";"[0]"
3152;0.0150468349457;"[79, 147, 781, 387]";"[(740, 208), (515, 184)]";"[0, 0]"
3153;0.0183980464935;"[78, 147, 780, 387]";"[(742, 209), (514, 184)]";"[0, 0]"
3154;0.0175440311432;"[77, 148, 779, 388]";"[(742, 206)]";"[0]"
3155;0.0185329914093;"[72, 155, 774, 395]";"[(741, 206), (515, 182)]";"[0, 0]"
3156;0.0190279483795;"[64, 177, 766, 417]";"[(511, 181)]";"[0]"
3157;0.0164949893951;"[58, 192, 760, 432]";"[(738, 203)]";"[0]"
3158;0.04891705513;"[56, 207, 758, 447]";"[(512, 176), (739, 201)]";"[0, 0]"
3159;0.0160601139069;"[392, 23, 859, 288]";"[(739, 199), (512, 175)]";"[0, 0]"
3160;0.0170538425446;"[389, 62, 856, 327]";"[(513, 174), (741, 199)]";"[0, 0]"
3161;0.0202322006226;"[387, 107, 854, 372]";"[(741, 202), (515, 175)]";"[0, 0]"
3162;0.0598020553589;"[385, 151, 852, 416]";"[(741, 202), (515, 175)]";"[0, 0]"
3163;0.0129568576813;"[382, 168, 849, 433]";"[(739, 209), (512, 182)]";"[0, 0]"
3164;0.0334339141846;"[380, 181, 847, 446]";"[(883, 432), (510, 185)]";"[0, 0]"
3165;0.0208058357239;"[108, 53, 721, 540]";"[(510, 188)]";"[0]"
3166;0.016793012619;"[109, 97, 722, 584]";"[(512, 194)]";"[0]"
3167;0.0517361164093;"[105, 131, 718, 618]";"[(736, 227)]";"[0]"
3168;0.0151898860931;"[206, 132, 794, 372]";"[(737, 233), (511, 205)]";"[0, 0]"
3169;0.0181488990784;"[202, 149, 790, 389]";"[(511, 212), (737, 239)]";"[0, 0]"
3170;0.0191428661346;"[207, 167, 795, 407]";"[(509, 214), (735, 241)]";"[0, 0]"
3171;0.0115640163422;"[212, 185, 800, 425]";"[(508, 217), (734, 243)]";"[0, 0]"
3172;0.016016960144;"[212, 197, 800, 437]";"[(734, 247), (510, 219)]";"[0, 0]"
3173;0.0153501033783;"[212, 199, 800, 439]";"[(736, 253)]";"[0]"
3174;0.0208909511566;"[212, 199, 800, 439]";"[(735, 257)]";"[0]"
3175;0.0205888748169;"[212, 202, 800, 442]";"[(733, 259), (507, 232)]";"[0, 0]"
3176;0.0194840431213;"[192, 204, 780, 444]";"[(732, 262), (506, 235)]";"[0, 0]"
3177;0.0181059837341;"[168, 207, 756, 447]";"[(731, 265)]";"[0]"
3178;0.013014793396;"[162, 195, 750, 435]";"[(735, 267), (509, 239)]";"[0, 0]"
3179;0.0156710147858;"[169, 186, 757, 426]";"[(743, 269)]";"[0]"
3180;0.0122890472412;"[179, 179, 767, 419]";"[(746, 269), (524, 241)]";"[0, 0]"
3181;0.0164110660553;"[185, 181, 773, 421]";"[(744, 269), (519, 241)]";"[0, 0]"
3182;0.017275094986;"[192, 189, 780, 429]";"[(738, 268), (513, 240)]";"[0, 0]"
3183;0.020840883255;"[199, 197, 787, 437]";"[(733, 270), (508, 240)]";"[0, 0]"
3184;0.0101029872894;"[195, 208, 783, 448]";"[(503, 238), (729, 269)]";"[0, 0]"
3185;0.00859689712524;"[177, 209, 765, 449]";"[(724, 265)]";"[0]"
3186;0.014172077179;"[158, 209, 746, 449]";"[(727, 265), (501, 234)]";"[0, 0]"
3187;0.0190558433533;"[153, 224, 741, 464]";"[(729, 265), (504, 235)]";"[0, 0]"
3188;0.0168678760529;"[139, 223, 727, 463]";"[(505, 234)]";"[0]"
3189;0.0164008140564;"[126, 221, 714, 461]";"[(509, 237)]";"[0]"
3190;0.0162630081177;"[127, 225, 715, 465]";"[(509, 238)]";"[0]"
3191;0.101250886917;"[130, 234, 718, 474]";"[(882, 486)]";"[0]"
3192;0.0417850017548;"[363, 374, 800, 614]";"[(503, 243), (729, 271), (878, 488)]";"[0, 0, 0]"
3193;0.0338521003723;"[121, 0, 736, 485]";"[(723, 270), (497, 243)]";"[0, 0]"
3194;0.0305519104004;"[121, 0, 736, 485]";"[(720, 274), (495, 245)]";"[0, 0]"
3195;0.0310578346252;"[121, 0, 736, 485]";"[(719, 275), (493, 247)]";"[0, 0]"
3196;0.0335440635681;"[121, 0, 736, 485]";"[(712, 273), (486, 245)]";"[0, 0]"
3197;0.0318379402161;"[121, 0, 736, 485]";"[(712, 274)]";"[0]"
3198;0.0152549743652;"[121, 0, 736, 485]";"[(712, 276)]";"[0]"
3199;0.016252040863;"[121, 0, 736, 485]";"[(714, 277), (488, 249)]";"[0, 0]"
3200;0.0147697925568;"[121, 0, 736, 485]";"[(487, 250)]";"[0]"
3201;0.015792131424;"[121, 0, 736, 485]";"[(715, 279), (489, 252)]";"[0, 0]"
3202;0.0236210823059;"[121, 0, 736, 485]";"[(489, 252), (716, 279)]";"[0, 0]"
3203;0.0323250293732;"[121, 0, 736, 485]";"[(716, 279)]";"[0]"
3204;0.0295329093933;"[121, 22, 736, 507]";"[(719, 278), (493, 251)]";"[0, 0]"
3205;0.0193090438843;"[121, 44, 736, 529]";"[(720, 278)]";"[0]"
3206;0.0251321792603;"[121, 75, 736, 560]";"[(724, 280)]";"[0]"
3207;0.0738360881805;"[110, 104, 725, 589]";"[(726, 282)]";"[0]"
3208;0.0101678371429;"[186, 179, 789, 419]";"[(726, 282)]";"[0]"
3209;0.013444185257;"[173, 184, 776, 424]";"[(722, 283)]";"[0]"
3210;0.018424987793;"[162, 184, 765, 424]";"[(721, 285), (495, 258)]";"[0, 0]"
3211;0.0167419910431;"[158, 162, 761, 402]";"[(722, 286)]";"[0]"
3212;0.0942850112915;"[155, 161, 758, 401]";"[(722, 286)]";"[0]"
3213;0.0203900337219;"[153, 159, 756, 399]";"[(723, 292), (496, 265)]";"[0, 0]"
3214;0.0200588703156;"[153, 159, 756, 399]";"[(720, 294)]";"[0]"
3215;0.01527094841;"[159, 157, 762, 397]";"[(489, 267)]";"[0]"
3216;0.0113408565521;"[163, 156, 766, 396]";"[(711, 297)]";"[0]"
3217;0.0107388496399;"[165, 155, 768, 395]";"[(707, 297)]";"[0]"
3218;0.010274887085;"[171, 154, 774, 394]";"[(704, 294), (478, 265)]";"[0, 0]"
3219;0.0141980648041;"[177, 153, 780, 393]";"[(703, 291)]";"[0]"
3220;0.0106568336487;"[184, 154, 787, 394]";"[(703, 288), (475, 258)]";"[0, 0]"
3221;0.0157599449158;"[195, 153, 798, 393]";"[(702, 287), (475, 257)]";"[0, 0]"
3222;0.00978899002075;"[197, 155, 800, 395]";"[(704, 283)]";"[0]"
3223;0.0156888961792;"[197, 158, 800, 398]";"[(705, 282)]";"[0]"
3224;0.00956606864929;"[197, 159, 800, 399]";"[(706, 279), (480, 249)]";"[0, 0]"
3225;0.015251159668;"[197, 158, 800, 398]";"[(705, 276)]";"[0]"
3226;0.0204570293427;"[197, 156, 800, 396]";"[(707, 275), (481, 246)]";"[0, 0]"
3227;0.0200200080872;"[197, 153, 800, 393]";"[(485, 247), (711, 276)]";"[0, 0]"
3228;0.0184459686279;"[197, 151, 800, 391]";"[(713, 274), (487, 245)]";"[0, 0]"
3229;0.011078119278;"[197, 151, 800, 391]";"[(717, 270)]";"[0]"
3230;0.0183880329132;"[197, 151, 800, 391]";"[(722, 278), (496, 250)]";"[0, 0]"
3231;0.0174901485443;"[197, 152, 800, 392]";"[(726, 286), (500, 258)]";"[0, 0]"
3232;0.0216491222382;"[197, 155, 800, 395]";"[(723, 289), (497, 260)]";"[0, 0]"
3233;0.0860509872437;"[197, 158, 800, 398]";"[(723, 289), (497, 260)]";"[0, 0]"
3234;0.0162959098816;"[197, 160, 800, 400]";"[(724, 279), (498, 252)]";"[0, 0]"
3235;0.0150859355927;"[197, 162, 800, 402]";"[(730, 272)]";"[0]"
3236;0.0125250816345;"[197, 191, 800, 431]";"[(511, 243), (736, 269)]";"[0, 0]"
3237;0.0181648731232;"[197, 211, 800, 451]";"[(512, 242), (738, 268)]";"[0, 0]"
3238;0.0154089927673;"[197, 188, 800, 428]";"[(736, 268)]";"[0]"
3239;0.00936603546143;"[197, 161, 800, 401]";"[(736, 270)]";"[0]"
3240;0.0157790184021;"[197, 157, 800, 397]";"[(739, 279)]";"[0]"
3241;0.010185956955;"[197, 154, 800, 394]";"[(516, 261)]";"[0]"
3242;0.016951084137;"[197, 151, 800, 391]";"[(518, 262), (744, 288)]";"[0, 0]"
3243;0.0127029418945;"[197, 151, 800, 391]";"[(743, 291), (520, 264)]";"[0, 0]"
3244;0.00903010368347;"[197, 151, 800, 391]";"[(744, 297)]";"[0]"
3245;0.0140459537506;"[197, 152, 800, 392]";"[(744, 298)]";"[0]"
3246;0.0202679634094;"[197, 153, 800, 393]";"[(521, 271), (745, 297)]";"[0, 0]"
3247;0.0205049514771;"[197, 154, 800, 394]";"[(523, 265), (747, 292)]";"[0, 0]"
3248;0.0182409286499;"[196, 154, 799, 394]";"[(527, 258), (750, 285)]";"[0, 0]"
3249;0.0181889533997;"[197, 153, 800, 393]";"[(752, 273), (527, 247)]";"[0, 0]"
3250;0.0211799144745;"[197, 152, 800, 392]";"[(749, 266)]";"[0]"
3251;0.019091129303;"[197, 151, 800, 391]";"[(521, 242), (745, 269)]";"[0, 0]"
3252;0.0195519924164;"[197, 150, 800, 390]";"[(739, 267)]";"[0]"
3253;0.0200941562653;"[197, 150, 800, 390]";"[(731, 269)]";"[0]"
3254;0.0159950256348;"[197, 149, 800, 389]";"[(726, 272)]";"[0]"
3255;0.0131330490112;"[197, 150, 800, 390]";"[(723, 275), (496, 248)]";"[0, 0]"
3256;0.0158250331879;"[197, 149, 800, 389]";"[(495, 248), (721, 274)]";"[0, 0]"
3257;0.0170230865479;"[197, 146, 800, 386]";"[(721, 272), (495, 245)]";"[0, 0]"
3258;0.0167109966278;"[197, 146, 800, 386]";"[(724, 271)]";"[0]"
3259;0.0208430290222;"[197, 148, 800, 388]";"[(727, 269), (502, 242)]";"[0, 0]"
3260;0.0208399295807;"[197, 151, 800, 391]";"[(729, 266), (504, 241)]";"[0, 0]"
3261;0.0138449668884;"[197, 152, 800, 392]";"[(728, 266), (505, 238)]";"[0, 0]"
3262;0.0207359790802;"[197, 150, 800, 390]";"[(727, 264), (503, 236)]";"[0, 0]"
3263;0.099102973938;"[197, 148, 800, 388]";"[(727, 264), (503, 236)]";"[0, 0]"
3264;0.0204529762268;"[197, 147, 800, 387]";"[(732, 266), (507, 240)]";"[0, 0]"
3265;0.0192558765411;"[197, 145, 800, 385]";"[(741, 256), (515, 229)]";"[0, 0]"
3266;0.0164000988007;"[197, 143, 800, 383]";"[(518, 230)]";"[0]"
3267;0.0130779743195;"[197, 141, 800, 381]";"[(740, 267), (515, 242)]";"[0, 0]"
3268;0.0863091945648;"[197, 140, 800, 380]";"[(740, 267), (515, 242)]";"[0, 0]"
3269;0.0175428390503;"[197, 140, 800, 380]";"[(519, 248), (744, 272)]";"[0, 0]"
3270;0.0181639194489;"[197, 140, 800, 380]";"[(512, 249), (737, 272)]";"[0, 0]"
3271;0.0114629268646;"[197, 139, 800, 379]";"[(512, 245), (736, 268)]";"[0, 0]"
3272;0.0102589130402;"[197, 139, 800, 379]";"[(515, 237), (740, 261)]";"[0, 0]"
3273;0.0167870521545;"[197, 139, 800, 379]";"[(750, 256), (525, 231)]";"[0, 0]"
3274;0.0195899009705;"[197, 138, 800, 378]";"[(756, 252), (532, 229)]";"[0, 0]"
3275;0.0200979709625;"[197, 137, 800, 377]";"[(759, 248), (534, 223)]";"[0, 0]"
3276;0.0130290985107;"[197, 138, 800, 378]";"[(760, 245), (537, 218)]";"[0, 0]"
3277;0.0188269615173;"[197, 139, 800, 379]";"[(762, 244), (538, 219)]";"[0, 0]"
3278;0.0182099342346;"[197, 140, 800, 380]";"[(539, 219), (763, 245)]";"[0, 0]"
3279;0.0183751583099;"[197, 140, 800, 380]";"[(763, 243)]";"[0]"
3280;0.0210959911346;"[197, 140, 800, 380]";"[(761, 244), (536, 218)]";"[0, 0]"
3281;0.0140221118927;"[197, 139, 800, 379]";"[(759, 243), (534, 217)]";"[0, 0]"
3282;0.0745668411255;"[197, 140, 800, 380]";"[(759, 243), (534, 217)]";"[0, 0]"
3283;0.015741109848;"[197, 139, 800, 379]";"[(533, 211), (758, 236)]";"[0, 0]"
3284;0.0191440582275;"[197, 139, 800, 379]";"[(757, 237), (532, 211)]";"[0, 0]"
3285;0.0198249816895;"[197, 138, 800, 378]";"[(756, 239)]";"[0]"
3286;0.0115609169006;"[197, 138, 800, 378]";"[(754, 241)]";"[0]"
3287;0.0174160003662;"[197, 137, 800, 377]";"[(529, 214), (754, 242)]";"[0, 0]"
3288;0.0124440193176;"[197, 136, 800, 376]";"[(528, 213)]";"[0]"
3289;0.0183260440826;"[197, 136, 800, 376]";"[(750, 240), (526, 211)]";"[0, 0]"
3290;0.0204200744629;"[197, 136, 800, 376]";"[(751, 239), (528, 211)]";"[0, 0]"
3291;0.0198459625244;"[197, 137, 800, 377]";"[(752, 240), (529, 211)]";"[0, 0]"
3292;0.0182359218597;"[197, 137, 800, 377]";"[(752, 239)]";"[0]"
3293;0.0201909542084;"[197, 138, 800, 378]";"[(748, 235), (523, 207)]";"[0, 0]"
3294;0.0222158432007;"[197, 142, 800, 382]";"[(744, 235), (519, 207)]";"[0, 0]"
3295;0.0221910476685;"[197, 147, 800, 387]";"[(744, 234), (519, 206)]";"[0, 0]"
3296;0.0133888721466;"[197, 152, 800, 392]";"[(746, 233), (521, 205)]";"[0, 0]"
3297;0.0124361515045;"[197, 155, 800, 395]";"[(746, 231)]";"[0]"
3298;0.010715007782;"[197, 157, 800, 397]";"[(744, 230), (519, 201)]";"[0, 0]"
3299;0.0100431442261;"[154, 160, 757, 400]";"[(742, 231), (517, 203)]";"[0, 0]"
3300;0.0424478054047;"[116, 160, 719, 400]";"[(740, 233)]";"[0]"
3301;0.0106699466705;"[185, 102, 780, 342]";"[(739, 234)]";"[0]"
3302;0.0192179679871;"[167, 101, 762, 341]";"[(739, 237), (514, 211)]";"[0, 0]"
3303;0.012834072113;"[162, 100, 757, 340]";"[(517, 219), (743, 246)]";"[0, 0]"
3304;0.0103421211243;"[163, 100, 758, 340]";"[(521, 230), (745, 257)]";"[0, 0]"
3305;0.0151641368866;"[163, 100, 758, 340]";"[(744, 268), (520, 242)]";"[0, 0]"
3306;0.0116899013519;"[151, 98, 746, 338]";"[(737, 275), (512, 249)]";"[0, 0]"
3307;0.0168738365173;"[134, 96, 729, 336]";"[(497, 254), (723, 280)]";"[0, 0]"
3308;0.016508102417;"[116, 94, 711, 334]";"[(482, 255)]";"[0]"
3309;0.0173890590668;"[99, 93, 694, 333]";"[(471, 252)]";"[0]"
3310;0.0211901664734;"[102, 95, 697, 335]";"[(692, 274)]";"[0]"
3311;0.0137240886688;"[106, 96, 701, 336]";"[(461, 241), (689, 271)]";"[0, 0]"
3312;0.010458946228;"[121, 98, 716, 338]";"[(689, 267)]";"[0]"
3313;0.0137350559235;"[135, 100, 730, 340]";"[(690, 267)]";"[0]"
3314;0.0117690563202;"[149, 102, 744, 342]";"[(689, 266)]";"[0]"
3315;0.0150120258331;"[162, 123, 757, 363]";"[(684, 259), (456, 229)]";"[0, 0]"
3316;0.0225210189819;"[166, 142, 761, 382]";"[(676, 250), (446, 220)]";"[0, 0]"
3317;0.0208420753479;"[169, 164, 764, 404]";"[(440, 216), (669, 247)]";"[0, 0]"
3318;0.0128951072693;"[167, 192, 762, 432]";"[(664, 245)]";"[0]"
3319;0.018012046814;"[166, 185, 761, 425]";"[(666, 250)]";"[0]"
3320;0.0185160636902;"[169, 173, 764, 413]";"[(441, 225), (672, 256)]";"[0, 0]"
3321;0.0094530582428;"[189, 155, 784, 395]";"[(677, 261)]";"[0]"
3322;0.00978803634644;"[205, 165, 800, 405]";"[(682, 269)]";"[0]"
3323;0.00984692573547;"[205, 186, 800, 426]";"[(461, 248)]";"[0]"
3324;0.0125539302826;"[205, 224, 800, 464]";"[(692, 281)]";"[0]"
3325;0.0207991600037;"[205, 195, 800, 435]";"[(693, 284)]";"[0]"
3326;0.0188090801239;"[205, 169, 800, 409]";"[(695, 287)]";"[0]"
3327;0.0112721920013;"[196, 154, 791, 394]";"[(692, 290)]";"[0]"
3328;0.0107550621033;"[198, 143, 793, 383]";"[(692, 290), (464, 263)]";"[0, 0]"
3329;0.0157690048218;"[203, 131, 798, 371]";"[(695, 288), (467, 259)]";"[0, 0]"
3330;0.0163199901581;"[205, 112, 800, 352]";"[(476, 257), (703, 286)]";"[0, 0]"
3331;0.0121238231659;"[205, 103, 800, 343]";"[(712, 286), (486, 257)]";"[0, 0]"
3332;0.016065120697;"[205, 102, 800, 342]";"[(719, 288), (493, 259)]";"[0, 0]"
3333;0.0180540084839;"[205, 101, 800, 341]";"[(720, 293), (496, 264)]";"[0, 0]"
3334;0.0207920074463;"[200, 99, 795, 339]";"[(717, 290), (490, 261)]";"[0, 0]"
3335;0.0843620300293;"[194, 98, 789, 338]";"[(717, 290), (490, 261)]";"[0, 0]"
3336;0.0118389129639;"[193, 98, 788, 338]";"[(707, 286), (480, 256)]";"[0, 0]"
3337;0.0139470100403;"[200, 98, 795, 338]";"[(481, 254), (707, 285)]";"[0, 0]"
3338;0.0199890136719;"[205, 99, 800, 339]";"[(712, 282), (484, 252)]";"[0, 0]"
3339;0.0177910327911;"[205, 100, 800, 340]";"[(713, 281), (487, 250)]";"[0, 0]"
3340;0.0130851268768;"[205, 100, 800, 340]";"[(712, 277), (484, 247)]";"[0, 0]"
3341;0.0199508666992;"[204, 100, 799, 340]";"[(711, 275), (484, 245)]";"[0, 0]"
3342;0.0136089324951;"[205, 99, 800, 339]";"[(712, 270)]";"[0]"
3343;0.0162320137024;"[205, 98, 800, 338]";"[(711, 265)]";"[0]"
3344;0.0171399116516;"[205, 98, 800, 338]";"[(708, 261), (480, 230)]";"[0, 0]"
3345;0.0138759613037;"[205, 97, 800, 337]";"[(707, 260), (480, 229)]";"[0, 0]"
3346;0.0109739303589;"[205, 95, 800, 335]";"[(483, 232), (709, 263)]";"[0, 0]"
3347;0.0144319534302;"[205, 94, 800, 334]";"[(714, 264)]";"[0]"
3348;0.019523859024;"[194, 94, 789, 334]";"[(716, 266)]";"[0]"
3349;0.0152289867401;"[187, 94, 782, 334]";"[(713, 269)]";"[0]"
3350;0.019425868988;"[185, 94, 780, 334]";"[(484, 237), (712, 268)]";"[0, 0]"
3351;0.0165190696716;"[185, 94, 780, 334]";"[(712, 266)]";"[0]"
3352;0.0137708187103;"[183, 94, 778, 334]";"[(715, 265)]";"[0]"
3353;0.0109529495239;"[176, 95, 771, 335]";"[(721, 263), (496, 233)]";"[0, 0]"
3354;0.0146510601044;"[169, 95, 764, 335]";"[(499, 231), (724, 260)]";"[0, 0]"
3355;0.0188329219818;"[165, 94, 760, 334]";"[(721, 256), (494, 227)]";"[0, 0]"
3356;0.0210208892822;"[155, 92, 750, 332]";"[(708, 248), (482, 220)]";"[0, 0]"
3357;0.0134968757629;"[146, 91, 741, 331]";"[(477, 218), (705, 249)]";"[0, 0]"
3358;0.0150699615479;"[140, 91, 735, 331]";"[(705, 247)]";"[0]"
3359;0.0207538604736;"[139, 91, 734, 331]";"[(479, 217), (706, 247)]";"[0, 0]"
3360;0.0125968456268;"[134, 91, 729, 331]";"[(707, 249)]";"[0]"
3361;0.0875718593597;"[125, 91, 720, 331]";"[(707, 249)]";"[0]"
3362;0.0164310932159;"[112, 91, 707, 331]";"[(475, 218)]";"[0]"
3363;0.0105330944061;"[101, 91, 696, 331]";"[(473, 216)]";"[0]"
3364;0.0519180297852;"[94, 92, 689, 332]";"[(699, 243)]";"[0]"
3365;0.0193181037903;"[180, 150, 800, 390]";"[(694, 235)]";"[0]"
3366;0.0204849243164;"[180, 165, 800, 405]";"[(691, 232), (461, 201)]";"[0, 0]"
3367;0.0132339000702;"[180, 164, 800, 404]";"[(461, 205), (692, 235)]";"[0, 0]"
3368;0.0200870037079;"[175, 155, 795, 395]";"[(691, 236)]";"[0]"
3369;0.0218021869659;"[172, 145, 792, 385]";"[(688, 237)]";"[0]"
3370;0.0199179649353;"[176, 138, 796, 378]";"[(682, 237)]";"[0]"
3371;0.0210740566254;"[180, 128, 800, 368]";"[(675, 237)]";"[0]"
3372;0.0122289657593;"[180, 123, 800, 363]";"[(671, 238)]";"[0]"
3373;0.0113198757172;"[176, 121, 796, 361]";"[(675, 243)]";"[0]"
3374;0.0128161907196;"[171, 120, 791, 360]";"[(448, 215), (679, 247)]";"[0, 0]"
3375;0.0155761241913;"[172, 119, 792, 359]";"[(678, 247), (450, 215)]";"[0, 0]"
3376;0.0192461013794;"[173, 119, 793, 359]";"[(675, 245), (445, 213)]";"[0, 0]"
3377;0.0139601230621;"[180, 119, 800, 359]";"[(670, 244)]";"[0]"
3378;0.011284828186;"[180, 121, 800, 361]";"[(672, 243)]";"[0]"
3379;0.0150752067566;"[180, 123, 800, 363]";"[(444, 211), (675, 241)]";"[0, 0]"
3380;0.0182189941406;"[180, 129, 800, 369]";"[(677, 239)]";"[0]"
3381;0.0200498104095;"[180, 125, 800, 365]";"[(676, 237), (447, 207)]";"[0, 0]"
3382;0.0141131877899;"[170, 123, 790, 363]";"[(672, 234), (442, 205)]";"[0, 0]"
